"id_vmpp";"codigo_obm";"nome_vmp";"vmp_nome";"qtd_vmp";"un_qtd_vmp";"catmats"
"573419";"@brasil28371380963";"Infliximabe 100 mg pó para solução para injeção; frasco-ampola x 1 frasco-ampola";"Infliximabe 100 mg pó para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"547411";"@brasil73882300521";"Ingenol 150 microgramas/g gel x 0,94 g";"Ingenol 150 microgramas/g gel";"0,000";"g (Grama)";
"547412";"@brasil43086964118";"Ingenol 150 microgramas/g gel x 1,41 g";"Ingenol 150 microgramas/g gel";"1,000";"g (Grama)";
"573420";"@brasil96010796144";"Inibidor de C1 esterase derivado de plasma humano 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola x 1 frasco-ampola";"Inibidor de C1 esterase derivado de plasma humano 500 unidades internacionais pó e diluente para solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"564981";"@brasil27227540216";"Insulina Asparte 100 unidades internacionais/1 mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Asparte 100 unidades/mL solução para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";
"564982";"@brasil84478864943";"Insulina Asparte 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Asparte 100 unidades/mL solução para injeção 3 mL; carpule";"5,000";"carpule";
"564983";"@brasil19063940327";"Insulina Asparte 100 unidades internacionais/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Asparte 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"564984";"@brasil80370129322";"Insulina Asparte 100 unidades internacionais/1 mL solução para injeção 3 mL; dispositivo para injeção x 5 dispositivos";"Insulina Asparte 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"5,000";"dispositivo de injeção pré-carregado";
"573422";"@brasil40345408683";"Insulina Asparte bifásica 30/70 100 unidades internacionais/1 mL suspensão para injeção 3 mL; carpule x 5 carpules";"Insulina Asparte bifásica (30/70) 100 unidades/mL suspensão para injeção 3 mL; carpule";"5,000";"carpule";
"573421";"@brasil20765277433";"Insulina Asparte bifásica 30/70 100 unidades internacionais/1 mL suspensão para injeção 3 mL; dispositivo para injeção x 5 dispositivos";"Insulina Asparte bifásica (30/70) 100 unidades/mL suspensão para injeção 3 mL; dispositivo para injeção";"5,000";"dispositivo de injeção pré-carregado";
"564985";"@brasil69012013420";"Insulina Degludeca 100 unidades/1 mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Degludeca 100 unidades/mL solução para injeção 3 mL; carpule";"5,000";"carpule";
"564986";"@brasil58515308451";"Insulina Degludeca 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Degludeca 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"564987";"@brasil58326516065";"Insulina Detemir 100 unidades/1 mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Detemir 100 unidades/mL solução para injeção 3 mL; carpule";"5,000";"carpule";
"564988";"@brasil77142486303";"Insulina Detemir 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Detemir 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"564989";"@brasil52794065582";"Insulina Detemir 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 5 dispositivos";"Insulina Detemir 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"5,000";"dispositivo de injeção pré-carregado";
"564990";"@brasil27275434313";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Glargina 100 unidades/mL solução para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";
"564991";"@brasil86430870206";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 10 mL; frasco-ampola x 5 frascos-ampola";"Insulina Glargina 100 unidades/mL solução para injeção 10 mL; frasco-ampola";"5,000";"frasco-ampola";
"564992";"@brasil99804571552";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 1 carpule";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"1,000";"carpule";
"564993";"@brasil88147746175";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 10 carpules";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"10,000";"carpule";
"564994";"@brasil79985327149";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 2 carpules";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"2,000";"carpule";
"564995";"@brasil89430372117";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 3 carpules";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"3,000";"carpule";
"564996";"@brasil24514975856";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 4 carpules";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"4,000";"carpule";
"564997";"@brasil26738783794";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; carpule";"5,000";"carpule";
"573424";"@brasil21556957864";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 5 mL; frasco-ampola x 1 frasco-ampola";"Insulina Glargina 100 unidades/mL solução para injeção 5 mL; frasco-ampola";"1,000";"frasco-ampola";
"573423";"@brasil51855246794";"Insulina Glargina 100 unidades internacionais/1 mL solução para injeção 5 mL; frasco-ampola x 5 frascos-ampola";"Insulina Glargina 100 unidades/mL solução para injeção 5 mL; frasco-ampola";"5,000";"frasco-ampola";
"564998";"@brasil92746439739";"Insulina Glargina 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"564999";"@brasil56666387413";"Insulina Glargina 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 3 dispositivos";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"3,000";"dispositivo de injeção pré-carregado";
"565000";"@brasil56637683545";"Insulina Glargina 100 unidades/1 mL solução para injeção 3 mL; dispositivo para injeção x 5 dispositivos";"Insulina Glargina 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"5,000";"dispositivo de injeção pré-carregado";
"573426";"@brasil51074952904";"Insulina Glargina 300 unidades/1 mL solução para injeção 1,5 mL; dispositivo para injeção x 1 dispositivo";"Insulina Glargina 300 unidades/mL solução para injeção 1,5 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"573425";"@brasil26362920747";"Insulina Glargina 300 unidades/1 mL solução para injeção 1,5 mL; dispositivo para injeção x 3 dispositivos";"Insulina Glargina 300 unidades/mL solução para injeção 1,5 mL; dispositivo para injeção";"3,000";"dispositivo de injeção pré-carregado";
"565001";"@brasil95196258304";"Insulina Glulisina 100 unidades internacionais/1 mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Glulisina 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";
"565002";"@brasil16101217520";"Insulina Glulisina 100 unidades internacionais/1 mL solução para injeção 3 mL; carpule x 1 carpule";"Insulina Glulisina 100 unidades internacionais/mL solução para injeção 3 mL; carpule";"1,000";"carpule";
"573427";"@brasil27944564407";"Insulina Glulisina 100 unidades internacionais/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Glulisina 100 unidades internacionais/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"565003";"@brasil68802245467";"Insulina Humana 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";"225 - BR0271154U0063"
"573430";"@brasil35061481238";"Insulina humana 30 unidades internacionais/1 mL + Insulina isófana 70 unidades internacionais/1 mL suspensão para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Humana Isófana Bifásica (30/70) 100 unidades/mL suspensão para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";
"565004";"@brasil22003832100";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";"221 - BR0271157U0063"
"653869";"@brasil17287246";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule x 1 carpule";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule";"1,000";"carpule";"222 - BR0271157U0137"
"565005";"@brasil91904440857";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule x 2 carpules";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule";"2,000";"carpule";"223 - BR0271157U0137"
"653870";"@brasil41715677";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule x 5 carpules";"Insulina Humana NPH 100 unidades internacionais/mL suspensão para injeção 3 mL; carpule";"5,000";"carpule";"224 - BR0271157U0137"
"653868";"@brasil81573518";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; 1 carpule";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule";"1,000";"carpule";"226 - BR0271154U0137"
"565006";"@brasil29561019689";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule x 2 carpules";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule";"2,000";"carpule";"227 - BR0271154U0137"
"565007";"@brasil38398114940";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Humana Regular 100 unidades internacionais/mL solução para injeção 3 mL; carpule";"5,000";"carpule";"228 - BR0271154U0137"
"565008";"@brasil74483087020";"Insulina Lispro 100 unidades internacionais/1 mL solução para injeção 10 mL; frasco-ampola x 1 frasco-ampola";"Insulina Lispro 100 unidades/mL solução para injeção 10 mL; frasco-ampola";"1,000";"frasco-ampola";
"565009";"@brasil78605990146";"Insulina Lispro 100 unidades internacionais/1 mL solução para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Lispro 100 unidades/mL solução para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"573428";"@brasil92097064079";"Insulina Lispro 100 unidades internacionais/1 mL suspensão para injeção 3 mL; carpule x 5 carpules";"Insulina Lispro Bifásica (25/75) 100 unidades/mL suspensão para injeção 3 mL; carpule";"5,000";"carpule";
"573429";"@brasil46688314374";"Insulina Lispro 100 unidades internacionais/1 mL suspensão para injeção 3 mL; dispositivo para injeção x 1 dispositivo";"Insulina Lispro Bifásica (50/50) 100 unidades/mL suspensão para injeção 3 mL; dispositivo para injeção";"1,000";"dispositivo de injeção pré-carregado";
"573431";"@brasil22922073152";"Insulina Lispro 100 unidades internacionais/1 mL suspensão para injeção 3 mL; dispositivo para injeção x 5 dispositivos";"Insulina Lispro Bifásica (50/50) 100 unidades/mL suspensão para injeção 3 mL; dispositivo para injeção";"5,000";"dispositivo de injeção pré-carregado";
"565016";"@brasil12511367601";"Insulina Lispro 100 unidades/1 mL solução para injeção 3 mL; carpule x 2 carpules";"Insulina Lispro 100 unidades/mL solução para injeção 3 mL; carpule";"2,000";"carpule";
"565017";"@brasil76030130750";"Insulina Lispro 100 unidades/1 mL solução para injeção 3 mL; carpule x 5 carpules";"Insulina Lispro 100 unidades/mL solução para injeção 3 mL; carpule";"5,000";"carpule";
"573432";"@brasil96098841737";"Iodo 10 mg/mL + Óleo Vegetal 10 mg/mL + Ácido Salicílico 20 mg/mL solução x 30 mL";"Iodo 10 mg/mL + Óleo Vegetal 10 mg/mL + Ácido Salicílico 20 mg/mL solução";"30,000";"mL (Mililitro)";
"573436";"@brasil45220803058";"Iodopovidona 100 mg/mL solução x 100 mL";"Iodopovidona 100 mg/mL solução";"100,000";"mL (Mililitro)";
"573433";"@brasil21969869282";"Iodopovidona 7 mg/g sabonete x 100 g";"Iodopovidona 7 mg/g sabonete";"100,000";"g (Grama)";
"573434";"@brasil27284506219";"Iodopovidona 7 mg/g sabonete x 50 g";"Iodopovidona 7 mg/g sabonete";"50,000";"g (Grama)";
"576214";"@brasil55466675293";"ioimbina 5,4 mg comprimido x 60 comprimidos";"Ioimbina 5,4 mg comprimido";"60,000";"comprimido";
"565018";"@brasil40406958937";"Ipilimumabe 200 mg/40 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Ipilimumabe 200 mg/40 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"565019";"@brasil54420099974";"Ipilimumabe 50 mg/10 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Ipilimumabe 50 mg/10 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"547413";"@brasil21238925209";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido x 15 comprimidos";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido";"15,000";"comprimido";
"547414";"@brasil37435111601";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido x 30 comprimidos";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido";"30,000";"comprimido";
"547415";"@brasil84648156919";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido x 60 comprimidos";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido";"60,000";"comprimido";
"547417";"@brasil61773627494";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido x 7 comprimidos";"Irbesartana 150 mg + Hidroclorotiazida 12,5 mg comprimido";"7,000";"comprimido";
"547416";"@brasil36689733633";"Irbesartana 150 mg comprimido x 15 comprimidos";"Irbesartana 150 mg comprimido";"15,000";"comprimido";
"547418";"@brasil40502575015";"Irbesartana 150 mg comprimido x 30 comprimidos";"Irbesartana 150 mg comprimido";"30,000";"comprimido";
"547420";"@brasil16043969257";"Irbesartana 150 mg comprimido x 60 comprimidos";"Irbesartana 150 mg comprimido";"60,000";"comprimido";
"547421";"@brasil97434541469";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido x 15 comprimidos";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido";"15,000";"comprimido";
"547422";"@brasil16756321863";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido x 30 comprimidos";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido";"30,000";"comprimido";
"547423";"@brasil74417883020";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido x 60 comprimidos";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido";"60,000";"comprimido";
"547424";"@brasil56332481508";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido x 7 comprimidos";"Irbesartana 300 mg + Hidroclorotiazida 12,5 mg comprimido";"7,000";"comprimido";
"547426";"@brasil71348460972";"Irbesartana 300 mg comprimido x 15 comprimidos";"Irbesartana 300 mg comprimido";"15,000";"comprimido";
"547425";"@brasil93025445095";"Irbesartana 300 mg comprimido x 30 comprimidos";"Irbesartana 300 mg comprimido";"30,000";"comprimido";
"547427";"@brasil14013252172";"Irbesartana 300 mg comprimido x 60 comprimidos";"Irbesartana 300 mg comprimido";"60,000";"comprimido";
"565020";"@brasil97476241883";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola x 1 frasco-ampola";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola";"1,000";"frasco-ampola";
"565021";"@brasil53783563880";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola x 10 frascos-ampola";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola";"10,000";"frasco-ampola";
"565022";"@brasil70741123928";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola x 50 frascos-ampola";"Irinotecano 100 mg/5 mL solução para injeção; frasco-ampola";"50,000";"frasco-ampola";
