id_vmp;codigo_obm;nome_vmp;vtm_cod_nome;anvs_cod_nome;snomed;atc_cod_nome;atc_cod_nome;indicador_dose_un;qtd_dose_un;unidade_medida_dose_un;status_prescricao;base_denominacao;vias_adm;formas;ingredientes;catmats;cat_control_esp;ont_form_via;;;;;;;;;;;
313899;@brasil10115581936;Erlotinibe 150 mg comprimido;11471 - Erlotinibe;4161 - Antineoplásico;414125008;4161 - erlotinibe;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;313902 - Oral;313901 - Comprimido;313904 - cloridrato de erlotinibe - 150.000 - mg (Miligrama);313900 - BR0312569;313905 - Sem Status de Controle Especial;313903 - comprimido.oral;;;;;;;;;;;
363271;@brasil10277207427;Erlotinibe 25 mg comprimido;11471 - Erlotinibe;4161 - Antineoplásico;;4161 - erlotinibe;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;363273 - Oral;363272 - Comprimido;363275 - cloridrato de erlotinibe - 25.000 - mg (Miligrama);;363276 - Sem Status de Controle Especial;363274 - comprimido.oral;;;;;;;;;;;
472501;@brasil12651828742;Ertapeném 1 g pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
347173;@brasil16600831751;Escina 10 mg/g + Polissulfato de Escina Sódica 10 mg/g + Salicilato de Dietilamina 50 mg/g gel;42887 - Escina + Polissulfato de Escina Sódica +  Salicilato de Dietilamina;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;347177 - Dermatológica;347176 - Gel;347179 - polissulfato de escina sódica - 10.000 - mg (Miligrama);347180 - escina - 10.000 - mg (Miligrama);347181 - salicilato de dietilamônio - 50.000 - mg (Miligrama);347174 - BR0270889-1;347175 - BR0270889;347182 - Sem Status de Controle Especial;347178 - gel.dermatológica;;;;;;;;
509621;@brasil12221889180;Escina 10 mg/g + Salicilato de Dietilamina 50 mg/g gel;288817 - Escina + Salicilato de Dietilamina;;;;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;509623 - Dermatológica;509622 - Gel;509625 - salicilato de dietilamônio - 50.000 - mg (Miligrama);509626 - escina - 10.000 - mg (Miligrama);;509627 - Sem Status de Controle Especial;509624 - gel.dermatológica;;;;;;;;;;
249995;@brasil13772977695;Escitalopram 10 mg comprimido;11472 - Escitalopram;5119 - Antidepressivos;407915000;5119 - escitalopram;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;249998 - Oral;249997 - Comprimido;250000 - oxalato de escitalopram - 10.000 - mg (Miligrama);249996 - BR0291770;250001 - Lista C1 (Substâncias Sujeitas à Controle Especial);249999 - comprimido.oral;;;;;;;;;;;
250030;@brasil17483030516;Escitalopram 15 mg comprimido;11472 - Escitalopram;5119 - Antidepressivos;;5119 - escitalopram;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;250033 - Oral;250032 - Comprimido;250035 - oxalato de escitalopram - 15.000 - mg (Miligrama);250031 - BR0291772;250036 - Lista C1 (Substâncias Sujeitas à Controle Especial);250034 - comprimido.oral;;;;;;;;;;;
250044;@brasil15054889557;Escitalopram 20 mg comprimido;11472 - Escitalopram;5119 - Antidepressivos;408067001;5119 - escitalopram;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;250047 - Oral;250046 - Comprimido;250049 - oxalato de escitalopram - 20.000 - mg (Miligrama);250045 - BR0291771;250050 - Lista C1 (Substâncias Sujeitas à Controle Especial);250048 - comprimido.oral;;;;;;;;;;;
469122;@brasil16620833235;Escitalopram 20 mg/mL solução oral;11472 - Escitalopram;5119 - Antidepressivos;;5119 - escitalopram;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;469126 - Oral;469125 - Solução oral;469128 - oxalato de escitalopram - 20.000 - mg (Miligrama);469123 - BR0436234-1;469124 - BR0436234;469129 - Lista C1 (Substâncias Sujeitas à Controle Especial);469127 - solução.oral;;;;;;;;;;
326940;@brasil19118967109;Escopolamina 10 mg + Dipirona 250 mg comprimido;43224 - Escopolamina + Dipirona;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;326943 - Oral;326942 - Comprimido;326945 - dipirona - 250.000 - mg (Miligrama);326946 - butilbrometo de escopolamina - 10.000 - mg (Miligrama);326941 - BR0270620;326947 - Sem Status de Controle Especial;326944 - comprimido.oral;;;;;;;;;;
327057;@brasil16957577034;Escopolamina 10 mg + Paracetamol 500 mg comprimido;43225 - Escopolamina + Paracetamol;1168 - Antiespamódicos e anticolinérgicos - Associações medicamentosas;;1168 - escopolamina; associações contendo;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;327060 - Oral;327059 - Comprimido;327062 - paracetamol - 500.000 - mg (Miligrama);327063 - butilbrometo de escopolamina - 10.000 - mg (Miligrama);327058 - BR0270971;327064 - Sem Status de Controle Especial;327061 - comprimido.oral;;;;;;;;;
259112;@brasil13642533423;Escopolamina 10 mg comprimido;11473 - Escopolamina;1105 - Antiespasmódicos e anticolinérgicos gastrintestinais;;1105 - butilbrometo de escopolamina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;259115 - Oral;259114 - Comprimido;259117 - butilbrometo de escopolamina - 10.000 - mg (Miligrama);259113 - BR0267283;259118 - Sem Status de Controle Especial;259116 - comprimido.oral;;;;;;;;;;;
283103;@brasil15271366959;Escopolamina 10 mg/mL solução oral;11473 - Escopolamina;1161 - Antiespasmódicos e anticolinérgicos gastrintestinais;;1161 - escopolamina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;283107 - Oral;283106 - Solução;283109 - butilbrometo de escopolamina - 10.000 - mg (Miligrama);283104 - BR0267281-1;283105 - BR0267281-2;283110 - Sem Status de Controle Especial;283108 - solução.oral;;;;;;;;;;
505958;@brasil10959540512;Escopolamina 20 mg/1 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
506021;@brasil19975258231;Escopolamina 20 mg/5 mL + Dipirona 2,5 g/5 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
337563;@brasil10081213953;Escopolamina 6;67 mg/mL + Dipirona 333;4 mg/mL solução oral;43224 - Escopolamina + Dipirona;1168 - Antiespamódicos e anticolinérgicos - Associações medicamentosas;;1168 - escopolamina; associações contendo;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;337567 - Oral;337566 - Solução;337569 - butilbrometo de escopolamina - 6.000 - mg (Miligrama);337570 - dipirona monoidratada - 333.000 - mg (Miligrama);337564 - BR0270622-1;337565 - BR0270622;337571 - Sem Status de Controle Especial;337568 - solução.oral;;;;;;
62072;@brasil14530730008;Esmolol 100 mg/10 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
472510;@brasil16023598093;Esmolol 100 mg/10 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
573613;@brasil14956945845;Esmolol 2,5 g/10 mL solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
459884;@brasil15889490408;Esomeprazol 20 mg comprimido gastrorresistente;11474 - Esomeprazol;1009 - Antiulcerosos;;1009 - esomeprazol;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;459886 - Oral;459885 - Comprimido gastrorresistente;459888 - esomeprazol magnésico tri-hidratado - 20.000 - mg (Miligrama);;459889 - Sem Status de Controle Especial;459887 - comprimido gastrorresistente.oral;;;;;;;;;;;
459896;@brasil11210779948;Esomeprazol 40 mg comprimido gastrorresistente;11474 - Esomeprazol;;;;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;459898 - Oral;459897 - Comprimido gastrorresistente;459900 - esomeprazol magnésico tri-hidratado - 40.000 - mg (Miligrama);;459901 - Sem Status de Controle Especial;459899 - comprimido gastrorresistente.oral;;;;;;;;;;;
472517;@brasil12162504550;Esomeprazol 40 mg pó para solução para injeção;;;;;;;;;;;;;;;;;;;;;;;;;;;
314029;@brasil12163186521;Espiramicina 1.500.000 unidades internacionais comprimido;11475 - Espiramicina;3673 - Macrolídeos;1;1,38E+20;3673 - espiramicina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;314032 - Oral;314031 - Comprimido;314037 - espiramicina - 1500000.000 - unidade;314030 - BR0343494;314038 - Antimicrobianos;314033 - comprimido.oral;;;;;;;;;;
459902;@brasil14726349528;Espiramicina 750.000 unidades internacionais + Metronidazol 125 mg comprimido;288818 - Espiramicina + Metronidazol;3743 - Antibióticos sistêmicos - Associações medicamentosas entre antiinfecciosos;;3743 - espiramicina; associações com outros antibacterianos;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;459904 - Oral;459903 - Comprimido;459906 - espiramicina - 750000.000 - UI (Unidade Internacional);459907 - metronidazol - 125.000 - mg (Miligrama);;459908 - Antimicrobianos;459905 - comprimido.oral;;;;;;;;;
394219;@brasil15594714948;Espironolactona 100 mg + Furosemida 20 mg cápsula;11533 - Espironolactona + Furosemida;2248 - Associação de fármacos com ação diurética;;2248 - furosemida e agentes poupadores de potássio;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;394221 - Oral;394220 - Cápsula;394223 - espironolactona - 100.000 - mg (Miligrama);394224 - furosemida - 20.000 - mg (Miligrama);;394225 - Sem Status de Controle Especial;394222 - cápsula.oral;;;;;;;;;;
326972;@brasil14032375991;Espironolactona 100 mg + Furosemida 20 mg comprimido;11533 - Espironolactona + Furosemida;2248 - Associação de fármacos com ação diurética;;2248 - furosemida e agentes poupadores de potássio;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;326975 - Oral;326974 - Comprimido;326977 - furosemida - 20.000 - mg (Miligrama);326978 - espironolactona - 100.000 - mg (Miligrama);326973 - BR0280877;326979 - Sem Status de Controle Especial;326976 - comprimido.oral;;;;;;;;;;
254669;@brasil17265826990;Espironolactona 100 mg comprimido;11476 - Espironolactona;2228 - Diuréticos;318058009;2228 - espironolactona;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;254672 - Oral;254671 - Comprimido;254677 - espironolactona - 100.000 - mg (Miligrama);254670 - BR0267654;254678 - Sem Status de Controle Especial;254673 - comprimido.oral;;;;;;;;;;;
254616;@brasil15766974793;Espironolactona 25 mg comprimido;11476 - Espironolactona;2228 - Diuréticos;318056008;2228 - espironolactona;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;254619 - Oral;254618 - Comprimido;254624 - espironolactona - 25.000 - mg (Miligrama);254617 - BR0267653;254625 - Sem Status de Controle Especial;254620 - comprimido.oral;;;;;;;;;;;
327030;@brasil15792075408;Espironolactona 50 mg + Hidroclorotiazida 50 mg comprimido;11477 - Espironolactona + Hidroclorotiazida;2237 - Anti-hipertensivos;395514005;2237 - hidroclorotiazida e agentes poupadores de potássio;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;327033 - Oral;327032 - Comprimido;327035 - espironolactona - 50.000 - mg (Miligrama);327036 - hidroclorotiazida - 50.000 - mg (Miligrama);327031 - BR0280876;327037 - Sem Status de Controle Especial;327034 - comprimido.oral;;;;;;;;;;
254652;@brasil17404375826;Espironolactona 50 mg comprimido;11476 - Espironolactona;2228 - Diuréticos;318057004;2228 - espironolactona;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;254655 - Oral;254654 - Comprimido;254657 - espironolactona - 50.000 - mg (Miligrama);254653 - BR0338134;254658 - Sem Status de Controle Especial;254656 - comprimido.oral;;;;;;;;;;;
62017;@brasil16671566148;Estavudina 1 mg/mL solução oral;11478 - Estavudina;;324839008;3864 - estavudina;544 - Estratégico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;62020 - Oral;62019 - Solução oral;62025 - estavudina - 1.000 - mg (Miligrama);62018 - BR0287559;62026 - Sem Status de Controle Especial;62021 - solução.oral;;;;;;;;;;;
69355;@brasil15684228664;Estavudina 30 mg cápsula;11478 - Estavudina;;324835002;3864 - estavudina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;69358 - Via de administração não aplicável;69357 - Não aplicável;;69356 - BR0268341;69360 - Sem Status de Controle Especial;69359 - Não aplicável;;;;;;;;;;;
69379;@brasil17948086248;Estavudina 40 mg cápsula;11478 - Estavudina;;324837005;3864 - estavudina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;69382 - Via de administração não aplicável;69381 - Não aplicável;;69380 - BR0268340;69384 - Sem Status de Controle Especial;69383 - Não aplicável;;;;;;;;;;;
392191;@brasil13288920206;Estazolam 2 mg comprimido;11479 - Estazolam;5040 - Ansiolíticos simples;375983006;5040 - estazolam;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;392194 - Oral;392193 - Comprimido;392196 - estazolam - 2.000 - mg (Miligrama);392192 - BR0322254;392197 - Lista B1 (Substâncias Psicotrópicas);392195 - comprimido.oral;;;;;;;;;;;
62045;@brasil17558287499;Estearato de Eritromicina 25 mg/mL suspensão oral;11470 - Eritromicina;;;3672 - eritromicina;542 - Básico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;62048 - Via de administração não aplicável;62047 - Não aplicável;;62046 - BR0269990;62053 - Antimicrobianos;62049 - Não aplicável;;;;;;;;;;;
69367;@brasil16268744286;Estearato de Eritromicina 250 mg comprimido;11480 - Estearato de Eritromicina;;324180003;3672 - eritromicina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;69370 - Via de administração não aplicável;69369 - Não aplicável;;69368 - BR0269991;69372 - Antimicrobianos;69371 - Não aplicável;;;;;;;;;;;
62078;@brasil19379345567;Estearato de Eritromicina 50 mg/mL suspensão oral;11470 - Eritromicina;;;3672 - eritromicina;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;62084 - Via de administração não aplicável;62083 - Não aplicável;;62079 - BR0269994-1;62080 - BR0269994-2;62081 - BR0269994-4;62082 - BR0269994-3;62086 - Antimicrobianos;62085 - Não aplicável;;;;;;;;
69385;@brasil13687840273;Estearato de Eritromicina 500 mg cápsula;11480 - Estearato de Eritromicina;;;3672 - eritromicina;;Discreto;1;cápsula;Produto disponível para prescrição;Produto disponível para prescrição;69388 - Via de administração não aplicável;69387 - Não aplicável;;69386 - BR0269992-1;69390 - Antimicrobianos;69389 - Não aplicável;;;;;;;;;;;
69391;@brasil14594942930;Estearato de Eritromicina 500 mg comprimido;11480 - Estearato de Eritromicina;;324181004;3672 - eritromicina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;69394 - Via de administração não aplicável;69393 - Não aplicável;;69392 - BR0269992-2;69396 - Antimicrobianos;69395 - Não aplicável;;;;;;;;;;;
790643;@brasil18591199486;Estolato de Eritromicina 25 mg/mL suspensão oral;11470 - Eritromicina;3672 - Antibióticos sistêmicos simples;370930001;3672 - eritromicina;542 - Básico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;790646 - Oral;790645 - Suspensão;790651 - estolato de eritromicina - 25.000 - mg (Miligrama);790644 - BR0269997-2;790652 - Antimicrobianos;790647 - suspensão.oral;;;;;;;;;;;
69397;@brasil11911194138;Estolato de Eritromicina 250 mg comprimido;11470 - Eritromicina;;;3672 - eritromicina;;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;69400 - Via de administração não aplicável;69399 - Não aplicável;;69398 - BR0269995;69402 - Antimicrobianos;69401 - Não aplicável;;;;;;;;;;;
410245;@brasil14750660251;Estolato de Eritromicina 50 mg/mL suspensão oral;11470 - Eritromicina;3672 - Antibióticos sistêmicos simples;374581005;3672 - eritromicina;542 - Básico;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;410250 - Oral;410249 - Suspensão oral;410256 - estolato de eritromicina - 50.000 - mg (Miligrama);410246 - BR0269998-2;410247 - BR0269998-1;410248 - BR0269998;410257 - Antimicrobianos;410251 - suspensão.oral;;;;;;;;;
313964;@brasil17299123243;Estolato de Eritromicina 500 mg comprimido;11470 - Eritromicina;3672 - Antibióticos sistêmicos simples;374579008;3672 - eritromicina;542 - Básico;Discreto;1;comprimido;Produto disponível para prescrição;Produto disponível para prescrição;313967 - Oral;313966 - Comprimido;313973 - estolato de eritromicina - 500.000 - mg (Miligrama);313965 - BR0269996;313974 - Antimicrobianos;313968 - comprimido.oral;;;;;;;;;;;
508272;@brasil12491665511;Estradiol 0;6 mg/g gel;11481 - Estradiol;3226 - Estrógenos simples;325577001;3226 - estradiol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;508274 - Transdérmica;508273 - Gel;508276 - estradiol hemi-hidratado - 0.000 - mg (Miligrama);;508277 - Sem Status de Controle Especial;508275 - gel.transdérmica;;;;;;;;;;
347264;@brasil14366725732;Estradiol 0;75 mg/g gel;11481 - Estradiol;3226 - Hormônio gonadotrófico;;3226 - estradiol;;Contínuo;;;Produto disponível para prescrição;Produto disponível para prescrição;347267 - Via de administração não aplicável;347266 - Não aplicável;;347265 - BR0270839;347269 - Sem Status de Controle Especial;347268 - Não aplicável;;;;;;;;;;
