resource_type,id,name,company,website,location,public_access,logo_url,description,attr:St Hierarchy Level,text,attr:ingredientes_codigoObm,full_name,owner_id,owner_type,source_type,default_locale,supported_locales,custom_validation_schema,external_id,canonical_url,hierarchy_meaning,hierarchy_root_url,internal_reference_id,meta,collection_reference,publisher,purpose,copyright,revision_date,experimental,jurisdiction,content_type,case_sensitive,compositional,version_needed,external_id,retired,datatype,concept_class,source,description[1],description[2],name[1],name_type[1],parent_concept_urls[0],map_type[0],map_from_concept_id[0],map_to_concept_id[0],map_type,to_concept_url,from_concept_url,attr:extra_names,collection_type,immutable,jurisdiction[1],jurisdiction[2],collection_url,data:expressions,name_type,name_locale
Concept,J01CG02,tazobactam,,,por,,,tazobactam,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR,associações de penicilinas incluindo inibidores da beta-lactamase,,,por,,,associações de penicilinas incluindo inibidores da beta-lactamase,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR01,ampicilina e inibidores da enzima,,,por,,,ampicilina e inibidores da enzima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR02,amoxicilina e inibidores da enzima,,,por,,,amoxicilina e inibidores da enzima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR03,ticarcilina e inhibidores da enzima,,,por,,,ticarcilina e inhibidores da enzima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR04,sultamicilina,,,por,,,sultamicilina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR05,piperacilina e inhibidores da enzima,,,por,,,piperacilina e inhibidores da enzima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CF06,nafcilina,,,por,,,nafcilina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01CR50,associações de penicilinas,,,por,,,associações de penicilinas,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01D,outros antibacterianos beta-lactâmicos,,,por,,,outros antibacterianos beta-lactâmicos,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB,cefalosporinas de primeira geração,,,por,,,cefalosporinas de primeira geração,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB01,cefalexina,,,por,,,cefalexina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB02,cefaloridina,,,por,,,cefaloridina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB03,cefalotina,,,por,,,cefalotina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB04,cefazolina,,,por,,,cefazolina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB05,cefadroxila,,,por,,,cefadroxila,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB06,cefazedona,,,por,,,cefazedona,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB07,cefatrizina,,,por,,,cefatrizina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB08,cefapirina,,,por,,,cefapirina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB09,cefadrina,,,por,,,cefadrina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB10,cefacetrila,,,por,,,cefacetrila,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB11,cefroxadina,,,por,,,cefroxadina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DB12,ceftezol,,,por,,,ceftezol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC,cefalosporinas de segunda geração,,,por,,,cefalosporinas de segunda geração,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC01,cefoxitina,,,por,,,cefoxitina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC02,cefuroxima,,,por,,,cefuroxima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC03,cefamandol,,,por,,,cefamandol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC04,cefaclor,,,por,,,cefaclor,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC05,cefotetana,,,por,,,cefotetana,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC06,cefonicida,,,por,,,cefonicida,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC07,cefotiam,,,por,,,cefotiam,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC08,loracarbefe,,,por,,,loracarbefe,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC09,cefmetazol,,,por,,,cefmetazol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC10,cefprozila,,,por,,,cefprozila,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DC11,ceforanida,,,por,,,ceforanida,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD,cefalosporinas de terceira geração,,,por,,,cefalosporinas de terceira geração,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD01,cefotaxima,,,por,,,cefotaxima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD02,ceftazidima,,,por,,,ceftazidima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD03,cefsulodina,,,por,,,cefsulodina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD04,ceftriaxona,,,por,,,ceftriaxona,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD05,cefmenoxima,,,por,,,cefmenoxima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD06,latamoxefe,,,por,,,latamoxefe,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD07,ceftizoxima,,,por,,,ceftizoxima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD08,cefixima,,,por,,,cefixima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD09,cefodizima,,,por,,,cefodizima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD10,cefetamete,,,por,,,cefetamete,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD11,cefpiramida,,,por,,,cefpiramida,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD12,cefoperazona,,,por,,,cefoperazona,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD13,cefpodoxima,,,por,,,cefpodoxima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD14,ceftibuteno,,,por,,,ceftibuteno,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD15,cefdinir,,,por,,,cefdinir,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD16,cefditoreno,,,por,,,cefditoreno,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD54,"ceftriaxona, associações contendo",,,por,,,"ceftriaxona, associações contendo",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DD62,"cefoperazona, associações contendo",,,por,,,"cefoperazona, associações contendo",5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DE,cefalosporinas de quarta geração,,,por,,,cefalosporinas de quarta geração,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DE01,cefepima,,,por,,,cefepima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DE02,cefpiroma,,,por,,,cefpiroma,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DF,monobactamas,,,por,,,monobactamas,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DF01,aztreonam,,,por,,,aztreonam,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH,carbapenens,,,por,,,carbapenens,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH02,meropenem,,,por,,,meropenem,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH03,ertapenem,,,por,,,ertapenem,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH04,doripenem,,,por,,,doripenem,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH51,imipenem e enzima inibidora,,,por,,,imipenem e enzima inibidora,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DH53,panipenem e betamiprona,,,por,,,panipenem e betamiprona,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DI,outras cefalosporinas e penemicos,,,por,,,outras cefalosporinas e penemicos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DI01,ceftobiprole metocaril,,,por,,,ceftobiprole metocaril,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DI02,ceftaroline fosamil,,,por,,,ceftaroline fosamil,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01DI03,faropenem,,,por,,,faropenem,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01E,sulfonamidas e trimetoprima,,,por,,,sulfonamidas e trimetoprima,3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EA,trimetoprima e derivados,,,por,,,trimetoprima e derivados,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EA01,trimetoprima,,,por,,,trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EA02,brodimoprima,,,por,,,brodimoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB,sulfonamidas de ação curta,,,por,,,sulfonamidas de ação curta,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB01,sulfisomidina,,,por,,,sulfisomidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB02,sulfametizol,,,por,,,sulfametizol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB03,sulfadimidina,,,por,,,sulfadimidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB04,sulfapiridina,,,por,,,sulfapiridina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB05,sulfafurazol,,,por,,,sulfafurazol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB06,sulfanilamida,,,por,,,sulfanilamida,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB07,sulfatiazol,,,por,,,sulfatiazol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB08,sulfatiouréia,,,por,,,sulfatiouréia,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EB20,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EC,sulfonamidas de ação intermediária,,,por,,,sulfonamidas de ação intermediária,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EC01,sulfametoxazol,,,por,,,sulfametoxazol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EC02,sulfadiazina,,,por,,,sulfadiazina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EC03,sulfamoxol,,,por,,,sulfamoxol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EC20,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED,sulfonamidas de ação longa,,,por,,,sulfonamidas de ação longa,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED01,sulfadimetoxina,,,por,,,sulfadimetoxina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED02,sulfaleno,,,por,,,sulfaleno,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED03,sulfametomidina,,,por,,,sulfametomidina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED04,sulfametoxidiazina,,,por,,,sulfametoxidiazina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED05,sulfametoxipiridazina,,,por,,,sulfametoxipiridazina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED06,sulfaperina,,,por,,,sulfaperina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED07,sulfamerazina,,,por,,,sulfamerazina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED08,sulfafenazol,,,por,,,sulfafenazol,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED09,sulfamazona,,,por,,,sulfamazona,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01ED20,associações,,,por,,,associações,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE,associações de sulfonamidas e trimetoprima incluindo derivados,,,por,,,associações de sulfonamidas e trimetoprima incluindo derivados,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE01,sulfametoxazol e trimetoprima,,,por,,,sulfametoxazol e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE02,sulfadiazina e trimetoprima,,,por,,,sulfadiazina e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE03,sulfametrol e trimetoprima,,,por,,,sulfametrol e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE04,sulfamoxol e trimetoprima,,,por,,,sulfamoxol e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE05,sulfadimidina e trimetoprima,,,por,,,sulfadimidina e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE06,sulfadiazina e tetroxoprima,,,por,,,sulfadiazina e tetroxoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01EE07,sulfamerazina e trimetoprima,,,por,,,sulfamerazina e trimetoprima,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01F,"macrolídeos, lincosaminas e estreptograminas",,,por,,,"macrolídeos, lincosaminas e estreptograminas",3,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA,macrolídeos,,,por,,,macrolídeos,4,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA01,eritromicina,,,por,,,eritromicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA02,espiramicina,,,por,,,espiramicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA03,midecamicina,,,por,,,midecamicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA05,oleandomicina,,,por,,,oleandomicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA06,roxitromicina,,,por,,,roxitromicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA07,josamicina,,,por,,,josamicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA08,troleandomicina,,,por,,,troleandomicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA09,claritromicina,,,por,,,claritromicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
Concept,J01FA10,azitromicina,,,por,,,azitromicina,5,,,,WHO,Organization,,por,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,text,Misc,atc,,,,,,,,,,,,,,,,,,,Fully Specified,por
