Co Seq ID,Nu Cd,No Descr,No Descr Pt Br,Co Parent,St Hierarchy Level,Au Audit Create Datetime,Au Audit Change Datetime,Au Audit Create Username,Au Audit Change Username,Nu Version,St Registro Ativo,St Change Approve
4369,M01AE06,benoxaprofeno,benoxaprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4370,M01AE07,suprofeno,suprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4371,M01AE08,pirprofeno,pirprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4372,M01AE09,flurbiprofeno,flurbiprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4373,M01AE10,indoprofeno,indoprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4374,M01AE11,ácido tiaprofênico,ácido tiaprofênico,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4375,M01AE12,oxaprozina,oxaprozina,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4376,M01AE13,ibuproxam,ibuproxam,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4377,M01AE14,dexibuprofeno,dexibuprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4378,M01AE15,flunoxaprofeno,flunoxaprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4379,M01AE16,alminoprofeno,alminoprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4380,M01AE17,dexcetoprofeno,dexcetoprofeno,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4381,M01AE18,naproxcinod,naproxcinod,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4382,M01AE51,"ibuprofeno, associações contendo","ibuprofeno, associações contendo",4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4383,M01AE52,naproxeno e esomeprazol,naproxeno e esomeprazol,4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4384,M01AE53,"cetoprofeno, associações contendo","cetoprofeno, associações contendo",4363,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4385,M01AG,fenamatos,fenamatos,4330,4,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4386,M01AG01,ácido mefenâmico,ácido mefenâmico,4385,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4387,M01AG02,ácido tolfenâmico,ácido tolfenâmico,4385,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4388,M01AG03,ácido flufenâmico,ácido flufenâmico,4385,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4389,M01AG04,ácido meclofenâmico,ácido meclofenâmico,4385,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4390,M01AH,coxibes,coxibes,4330,4,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4391,M01AH01,celecoxibe,celecoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4392,M01AH02,rofecoxibe,rofecoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4393,M01AH03,valdecoxibe,valdecoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4394,M01AH04,parecoxibe,parecoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4395,M01AH05,etoricoxibe,etoricoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4396,M01AH06,lumiracoxibe,lumiracoxibe,4390,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4397,M01AX,outros agentes antiinflamatórios e antireumáticos não esteroidais,outros agentes antiinflamatórios e antireumáticos não esteroidais,4330,4,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4398,M01AX01,nabumetona,nabumetona,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4399,M01AX02,ácido niflúmico,ácido niflúmico,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4400,M01AX04,azapropazona,azapropazona,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4401,M01AX05,glicosamina,glicosamina,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4402,M01AX07,benzidamina,benzidamina,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4403,M01AX12,glicosaminoglicano polissulfato,glicosaminoglicano polissulfato,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4404,M01AX13,proquazona,proquazona,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4405,M01AX14,orgoteína,orgoteína,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4406,M01AX17,nimesulida,nimesulida,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4407,M01AX18,feprazona,feprazona,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4408,M01AX21,diacereína,diacereína,4397,5,2017-01-23T11:33:37Z,2017-01-23T11:33:37Z,anonymous,anonymous,0,ACTIVE,APPROVED
4409,M01AX22,morniflumato,morniflumato,4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4410,M01AX23,tenidape,tenidape,4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4411,M01AX24,oxaceprol,oxaceprol,4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4412,M01AX25,sulfato de condroitina,sulfato de condroitina,4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4413,M01AX26,abacate e azeite de semente de soja insaponificáveis,abacate e azeite de semente de soja insaponificáveis,4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4414,M01AX68,"feprazona, associações contendo","feprazona, associações contendo",4397,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4415,M01B,agentes antiinflamatórios/antireumáticos em associação,agentes antiinflamatórios/antireumáticos em associação,4329,3,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4416,M01BA,agentes antiinflamatórios/antireumáticos em associação com corticosteróides,agentes antiinflamatórios/antireumáticos em associação com corticosteróides,4415,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4417,M01BA01,fenilbutazona e corticosteróides,fenilbutazona e corticosteróides,4416,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4418,M01BA02,dipirocetila e corticosteróides,dipirocetila e corticosteróides,4416,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4419,M01BA03,ácido acetilsalicílico associado com corticosteróides,ácido acetilsalicílico associado com corticosteróides,4416,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4420,M01BX,outros agentes antiinflamatórios /antireumáticos em associação com outros fármacos,outros agentes antiinflamatórios /antireumáticos em associação com outros fármacos,4415,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4421,M01C,agentes antireumáticos específicos,agentes antireumáticos específicos,4329,3,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4422,M01CA,quinolinas,quinolinas,4421,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4423,M01CA03,oxicinchofeno,oxicinchofeno,4422,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4424,M01CB,preparações de ouro,preparações de ouro,4421,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4425,M01CB01,aurotiomalato de sódio,aurotiomalato de sódio,4424,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4426,M01CB02,aurotiossulfato de sódio,aurotiossulfato de sódio,4424,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4427,M01CB03,auranofina,auranofina,4424,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4428,M01CB04,aurotioglicose,aurotioglicose,4424,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4429,M01CB05,aurotioprol,aurotioprol,4424,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4430,M01CC,penicilamina e agentes similares,penicilamina e agentes similares,4421,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4431,M01CC01,penicilamina,penicilamina,4430,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4432,M01CC02,bucilamina,bucilamina,4430,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4433,M01CX,outros agentes antireumáticos específicos,outros agentes antireumáticos específicos,4421,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4434,M02,produtos tópicos para dor articular e muscular,produtos tópicos para dor articular e muscular,4328,2,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4435,M02A,produtos tópicos para dor articular e muscular,produtos tópicos para dor articular e muscular,4434,3,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4436,M02AA,preparações antiinflamatórias não esteroidais para uso tópico,preparações antiinflamatórias não esteroidais para uso tópico,4435,4,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4437,M02AA01,fenilbutazona,fenilbutazona,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4438,M02AA02,mofebutazona,mofebutazona,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4439,M02AA03,clofezona,clofezona,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4440,M02AA04,oxifembutazona,oxifembutazona,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4441,M02AA05,benzidamina,benzidamina,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4442,M02AA06,etofenamato,etofenamato,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4443,M02AA07,piroxicam,piroxicam,4436,5,2017-01-23T11:33:38Z,2017-01-23T11:33:38Z,anonymous,anonymous,0,ACTIVE,APPROVED
4444,M02AA08,felbinaco,felbinaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4445,M02AA09,bufexamaco,bufexamaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4446,M02AA10,cetoprofeno,cetoprofeno,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4447,M02AA11,bendazaco,bendazaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4448,M02AA12,naproxeno,naproxeno,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4449,M02AA13,ibuprofeno,ibuprofeno,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4450,M02AA14,fentiazaco,fentiazaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4451,M02AA15,diclofenaco,diclofenaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4452,M02AA16,feprazona,feprazona,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4453,M02AA17,ácido niflúmico,ácido niflúmico,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4454,M02AA18,ácido meclofenâmico,ácido meclofenâmico,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4455,M02AA19,flurbiprofeno,flurbiprofeno,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4456,M02AA21,tolmetina,tolmetina,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4457,M02AA22,suxibuzona,suxibuzona,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4458,M02AA23,indometacina,indometacina,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4459,M02AA24,nifenazona,nifenazona,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4460,M02AA25,aceclofenaco,aceclofenaco,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4461,M02AA26,nimesulida,nimesulida,4436,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4462,M02AB,preparações contendo capsicum e agentes similares,preparações contendo capsicum e agentes similares,4435,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4463,M02AB01,capsaicina,capsaicina,4462,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4464,M02AB02,zucapsaicina,zucapsaicina,4462,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4465,M02AC,preparações contendo derivados do ácido salicílico,preparações contendo derivados do ácido salicílico,4435,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4466,M02AX,outros produtos tópicos para dor articular e muscular,outros produtos tópicos para dor articular e muscular,4435,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4467,M02AX02,tolazolina,tolazolina,4466,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4468,M02AX03,dimetilsulfóxido,dimetilsulfóxido,4466,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4469,M02AX05,idrocilamida,idrocilamida,4466,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4470,M02AX10,vários,vários,4466,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4471,M03,relaxantes musculares,relaxantes musculares,4328,2,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4472,M03A,agentes relaxantes musculares de ação periférica,agentes relaxantes musculares de ação periférica,4471,3,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4473,M03AA,alcalóides do curare,alcalóides do curare,4472,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4474,M03AA01,alcurônio,alcurônio,4473,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4475,M03AA02,tubocurarina,tubocurarina,4473,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4476,M03AA04,dimetiltubocurarina,dimetiltubocurarina,4473,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4477,M03AB,derivados da colina,derivados da colina,4472,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4478,M03AB01,suxametônio,suxametônio,4477,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4479,M03AC,outros compostos de amônio quaternário,outros compostos de amônio quaternário,4472,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4480,M03AC01,pancurônio,pancurônio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4481,M03AC02,galamina,galamina,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4482,M03AC03,vecurônio,vecurônio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4483,M03AC04,atracúrio,atracúrio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4484,M03AC05,hexaflurônio,hexaflurônio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4485,M03AC06,brometo de pipecurônio,brometo de pipecurônio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4486,M03AC07,cloreto de doxacúrio,cloreto de doxacúrio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4487,M03AC08,brometo de fazadínio,brometo de fazadínio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4488,M03AC09,brometo de rocurônio,brometo de rocurônio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4489,M03AC10,cloreto de mivacúrio,cloreto de mivacúrio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4490,M03AC11,cisatracúrio,cisatracúrio,4479,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4491,M03AX,outros agentes relaxantes musculares de ação periférica,outros agentes relaxantes musculares de ação periférica,4472,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4492,M03AX01,toxina botulínica,toxina botulínica,4491,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4493,M03B,agentes relaxantes musculares de ação central,agentes relaxantes musculares de ação central,4471,3,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4494,M03BA,ésteres do ácido carbâmico,ésteres do ácido carbâmico,4493,4,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4495,M03BA01,femprobamato,femprobamato,4494,5,2017-01-23T11:33:39Z,2017-01-23T11:33:39Z,anonymous,anonymous,0,ACTIVE,APPROVED
4496,M03BA02,carisoprodol,carisoprodol,4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4497,M03BA03,metocarbamol,metocarbamol,4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4498,M03BA04,estiramato,estiramato,4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4499,M03BA05,febarbamato,febarbamato,4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4500,M03BA51,"femprobamato, associações excluindo psicolépticos","femprobamato, associações excluindo psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4501,M03BA52,"carisoprodol, associações excluindo psicolépticos","carisoprodol, associações excluindo psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4502,M03BA53,"metocarbamol, associações excluindo psicolépticos","metocarbamol, associações excluindo psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4503,M03BA71,"femprobamato, associações com psicolépticos","femprobamato, associações com psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4504,M03BA72,"carisoprodol, associações com psicolépticos","carisoprodol, associações com psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4505,M03BA73,"metocarbamol, associações com psicolépticos","metocarbamol, associações com psicolépticos",4494,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4506,M03BB,"derivados do oxazol, tiazina e  triazina","derivados do oxazol, tiazina e  triazina",4493,4,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4507,M03BB02,clormezanona,clormezanona,4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4508,M03BB03,clorzoxazona,clorzoxazona,4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4509,M03BB52,"clormezanona, associações excluindo psicolépticos","clormezanona, associações excluindo psicolépticos",4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4510,M03BB53,"clorzoxazona, associações excluindo psicolépticos","clorzoxazona, associações excluindo psicolépticos",4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4511,M03BB72,"clormezanona, associações com psicolépticos","clormezanona, associações com psicolépticos",4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4512,M03BB73,"clorzoxazona, associações com psicolépticos","clorzoxazona, associações com psicolépticos",4506,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4513,M03BC,éteres quimicamente relacionados aos anti-histamínicos,éteres quimicamente relacionados aos anti-histamínicos,4493,4,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4514,M03BC01,citrato de orfenadrina,citrato de orfenadrina,4513,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4515,M03BC51,"orfenadrina, associações contendo","orfenadrina, associações contendo",4513,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4516,M03BX,outros agentes de ação central,outros agentes de ação central,4493,4,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4517,M03BX01,baclofeno,baclofeno,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4518,M03BX02,tizanidina,tizanidina,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4519,M03BX03,pridinol,pridinol,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4520,M03BX04,tolperisona,tolperisona,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4521,M03BX05,tiocolchicosídeo,tiocolchicosídeo,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4522,M03BX06,mefenesina,mefenesina,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
4523,M03BX07,tetrazepam,tetrazepam,4516,5,2017-01-23T11:33:40Z,2017-01-23T11:33:40Z,anonymous,anonymous,0,ACTIVE,APPROVED
