CATMAT;Name;RENAME;COMPONENTE
BR0270773-2;ISOCONAZOL, NITRATO 10 MG/G CREME VAGINAL  40 G ;FALSE;BASICO
BR0270769;ISOCONAZOL, NITRATO 600 MG ÓVULO ;FALSE;BASICO
BR0268469;ISOFLURANO 100 MG/ML SOLUÇÃO PARA INALAÇÃO 100 ML ;FALSE;BASICO
BR0268469-2;ISOFLURANO 100 MG/ML SOLUÇÃO PARA INALAÇÃO 240 ML ;FALSE;BASICO
BR0271139;ISONIAZIDA + RIFAMPICINA 100 + 150 MG CÁPSULA ;FALSE;ESTRATEGICO
BR0446631U0042;ISONIAZIDA + RIFAMPICINA 150 + 300 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0271138;ISONIAZIDA + RIFAMPICINA 200 + 300 MG CÁPSULA ;TRUE;BASICO
BR0461236U0042;ISONIAZIDA + RIFAMPICINA 50 + 75 MG COMPRIMIDO DISPERSÍVEL;TRUE;ESTRATEGICO
BR0374155U0042;ISONIAZIDA + RIFAMPICINA 75 + 150 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0292205U0042;ISONIAZIDA 100 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0292205U0062;ISONIAZIDA 20 MG/ML SUSPENSÃO ORAL  100 ML;FALSE;OUTRO
BR0387488U0042;ISONIAZIDA 300 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0273396;ISOSSORBIDA, DINITRATO 10 MG COMPRIMIDO ;FALSE;BASICO
BR0273398;ISOSSORBIDA, DINITRATO 40 MG COMP;FALSE;OUTRO
BR0273395U0042;ISOSSORBIDA, DINITRATO 5 MG COMPRIMIDO SUBLINGUAL;TRUE;BASICO
BR0285007;ISOSSORBIDA, MONONITRATO + ÁCIDO ACETILSALICÍLICO 40 + 100 MG CÁPSULA  ;FALSE;BASICO
BR0273404;ISOSSORBIDA, MONONITRATO 10 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;FALSE;BASICO
BR0273400U0042;ISOSSORBIDA, MONONITRATO 20 MG COMPRIMIDO;TRUE;BASICO
BR0273401U0042;ISOSSORBIDA, MONONITRATO 40 MG COMPRIMIDO;TRUE;BASICO
BR0273402;ISOSSORBIDA, MONONITRATO 5 MG COMPRIMIDO SUBLINGUAL  ;FALSE;BASICO
BR0273403;ISOSSORBIDA, MONONITRATO 50 MG CÁPSULA DE LIBERAÇÃO CONTROLADA ;FALSE;BASICO
BR0364789;ISOTRETINOÍNA 0,5 MG/G GEL 30 G ;FALSE;BASICO
BR0272807U0041;ISOTRETINOÍNA 10 MG CAP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0272807;ISOTRETINOÍNA 10 MG CÁPSULA ;TRUE;BASICO
BR0272808U0041;ISOTRETINOÍNA 20 MG CAP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0272808;ISOTRETINOÍNA 20 MG CÁPSULA  ELENCO ESTADUAL ;FALSE;OUTRO
BR0274482;ISOXSUPRINA, CLORIDRATO 10 MG COMPRIMIDO ;FALSE;BASICO
BR0323004;ISOXSUPRINA, CLORIDRATO 5 MG/ML SOLUÇÃO INJETÁVEL  2 ML ;FALSE;BASICO
BR0394789U0074;ITRACONAZOL 10 MG/ML SUSP ORAL (FR) 150 ML;TRUE;BASICO
BR0394789-1;ITRACONAZOL 10 MG/ML SUSPENSÃO ORAL  60 ML;TRUE;BASICO
BR0268861U0041;ITRACONAZOL 100 MG CÁPSULA ;TRUE;BASICO
BR0431314;ITRACONAZOL 20 MG/ML SUSPENSÃO ORAL  60 ML;FALSE;BASICO
BR0453600U0041;ITRACONAZOL 25 MG CÁPSULA ;FALSE;OUTRO
BR0400853;IVABRADINA, CLORIDRATO 5 MG COMPRIMIDO;FALSE;BASICO
BR0400854;IVABRADINA, CLORIDRATO 7,5 MG COMPRIMIDO ;FALSE;BASICO
BR0448290U0042;IVACAFTOR 150 MG COMP REV GRUPO 1.A;TRUE;ESPECIALIZADO
BR0407511;IVERMECTINA 10 MG/ML SOLUÇÃO INJETÁVEL 50 ML;FALSE;OUTRO
BR0471763U0042;IVERMECTINA 18  MG COMP;FALSE;OUTRO
BR0407520U0042;IVERMECTINA 3MG COMP;FALSE;OUTRO
BR0273328U0042;IVERMECTINA 6 MG COMPRIMIDO;TRUE;BASICO
BR0273328U0041;IVERMECTINA 6 MG CÁPSULA ;FALSE;OUTRO
BR0450765U0041;IXAZOMIBE  2,3 MG CÁPSULA ;FALSE;OUTRO
BR0450766U0041;IXAZOMIBE 3 MG CÁPSULA ;FALSE;OUTRO
BR0450762U0041;IXAZOMIBE 4 MG CÁPSULA ;TRUE;BASICO
BR0340482;Iodopovidona (pvpi) 2,5 % SOLUÇÃO OFTÁLMICA 5 ML;FALSE;OUTRO
BR0443278;KARITÉ, ILIPÉ E MANGA SABONETE 150G;FALSE;OUTRO
BR0429327;KAVA-KAVA (PIPER METHYSTICUM) 20 MG CAP;TRUE;BASICO
BR0406003;KAVA-KAVA (PIPER METHYSTICUM) 234 MG CÁPSULA  ;FALSE;BASICO
BR0294520;LACIDIPINO 2 MG COMPRIMIDO ;FALSE;BASICO
BR0294521;LACIDIPINO 4 MG COMPRIMIDO ;FALSE;BASICO
BR0437051;LACOSAMIDA 10 MG/ML SOLUÇÃO ORAL 200 ML;FALSE;BASICO
BR0434406;LACOSAMIDA 100 MG COMPRIMIDO;FALSE;OUTRO
 BR0437994;LACOSAMIDA 150 MG COMPRIMIDO;FALSE;OUTRO
BR0435625;LACOSAMIDA 200 MG COMP REV;FALSE;OUTRO
BR0435539;LACOSAMIDA 50 MG COMP ELENCO ESTADUAL ;FALSE;BASICO
BR0412961;LACTASE 300 MG CÁPSULA  ;FALSE;BASICO
BR0395952;LACTASE 3000 UI CÁPSULA  ;FALSE;BASICO
BR0396285;LACTASE 9000 FCC COMPRIMIDO ;FALSE;BASICO
BR0346231;LACTATO DE AMONIO + ALANTOINA 120 + 1 MG/ML LOÇÃO  120 ML ;FALSE;BASICO
BR0448171U0042;LACTOBACILLUS REUTERI 100 MILHÕES UFC COMPRIMIDO MASTIGÁVEL;FALSE;OUTRO
BR0305247-1;LACTULOSE 667 MG/ML SOLUÇÃO ORAL  120 ML ;FALSE;BASICO
BR0305247U0067;LACTULOSE 667 MG/ML XAROPE  120 ML;TRUE;BASICO
BR0383750;LACTULOSE 667 MG/ML XAROPE  15 ML;FALSE;OUTRO
BR0305247U0085;LACTULOSE 667 MG/ML XAROPE  200 ML;TRUE;BASICO
BR0328810U0087;LAMIVUDINA 10 MG/ML SOL ORAL (FR) 240 ML;TRUE;ESTRATEGICO
BR0268345U0042;LAMIVUDINA 150 MG COMP;TRUE;ESTRATEGICO
BR0272809U0042;LAMOTRIGINA 100 MG COMP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0272809-1;LAMOTRIGINA 100 MG COMPRIMIDO DISPERSÍVEL;FALSE;BASICO
BR0272809;LAMOTRIGINA 100 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0425582;LAMOTRIGINA 200 MG COMPRIMIDO ;FALSE;BASICO
BR0295040U0042;LAMOTRIGINA 25 MG COMP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0295040;LAMOTRIGINA 25 MG COMPRIMIDO;FALSE;OUTRO
BR0324414U0042;LAMOTRIGINA 50 MG COMP GRUPO 2 ;TRUE;ESPECIALIZADO
BR0324414;LAMOTRIGINA 50 MG COMPRIMIDO;FALSE;OUTRO
BR0404606U0135;LANREOTIDA 120 MG SOL INJ (SER PREENC) GRUPO 1.A;TRUE;ESPECIALIZADO
BR0404606;LANREOTIDA 120 MG/ML SOLUÇÃO INJETÁVEL;TRUE;OUTRO
BR0404603U0135;LANREOTIDA 60 MG SOL INJ (SER PREENC) GRUPO 1.A;TRUE;ESPECIALIZADO
BR0404605U0135;LANREOTIDA 90 MG SOL INJ (SER PREENC) GRUPO 1.A;TRUE;ESPECIALIZADO
BR0270711;LANSOPRAZOL + CLARITROMICINA + AMOXICILINA 30 + 500 + 500 MG CÁPSULA  ;FALSE;BASICO
BR0269964;LANSOPRAZOL 15 MG CÁPSULA  ;FALSE;BASICO
BR0269965;LANSOPRAZOL 30 MG CÁPSULA  ;FALSE;BASICO
BR0361174;LAPATINIBE, DITOSILATO 250 MG COMPRIMIDO ;FALSE;BASICO
BR0310761U0118;LARONIDASE 0,58 MG/ML SOL INJ (FR) 5 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0310761;LARONIDASE 0,58 MG/ML SOLUÇÃO INJETÁVEL 5 ML;TRUE;BASICO
BR0294094;LATANOPROSTA + TIMOLOL, MALEATO 50 MCG + 5 MG/ML SOLUÇÃO OFTÁLMICA 2,5 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0294417U0081;LATANOPROSTA 0,05 MG/ML SOL OFT (FR) 2,5 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0294417;LATANOPROSTA 50 MCG/ML SOLUÇÃO OFTÁLMICA 2,5 ML ELENCO ESTADUAL ;TRUE;OUTRO
BR0434251U0042;LEDIPASVIR + SOFOSBUVIR 90 + 400 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0268113;LEFLUNOMIDA 100 MG COMPRIMIDO ;FALSE;BASICO
BR0268114U0042;LEFLUNOMIDA 20 MG COMP GRUPO 1.A;TRUE;ESPECIALIZADO
BR0268114;LEFLUNOMIDA 20 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0365048;LENALIDOMIDA 10 MG COMPRIMIDO ;FALSE;BASICO
BR0365049U0041;LENALIDOMIDA 15 MG CÁPSULA ;FALSE;OUTRO
BR0480405;LENALIDOMIDA 20 MG CÁPSULA ;FALSE;OUTRO
BR0364816;LENALIDOMIDA 25 MG COMPRIMIDO ;FALSE;BASICO
BR0364816U0041;LENALIDOMIDA 25 MG CÁPSULA ;FALSE;BASICO
BR0365047;LENALIDOMIDA 5 MG CÁPSULA ;TRUE;BASICO
BR0448276;LENVATINIBE 10 MG CÁPSULA ;FALSE;OUTRO
BR0448275;LENVATINIBE 4 MG CÁPSULA ;FALSE;OUTRO
BR0272229;LERCANIDIPINO 10 MG COMPRIMIDO ;FALSE;BASICO
BR0354498;LERCANIDIPINO 20 MG COMPRIMIDO ;FALSE;BASICO
BR0273407;LETROZOL 2,5 MG CÁPSULA  ;FALSE;BASICO
BR0305260;LEUPRORRELINA 11,25 MG PÓ LIOF INJ (SER PREENC) ELENCO ESTADUAL ;TRUE;BASICO
BR0305260U0118;LEUPRORRELINA 11,25 MG PÓ LIOF INJ (SER PREENC) GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0305257U0118;LEUPRORRELINA 3,75 MG PÓ LIOF INJ (FR-AMP) GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0305257;LEUPRORRELINA 3,75 MG PÓ LIOFILIZADO PARA SOLUÇÃO INJETÁVEL ELENCO ESTADUAL ;TRUE;BASICO
BR0432915U0132;LEUPRORRELINA 45 MG PÓ LIOF INJ (SER PREENC) GRUPO 1.B ;TRUE;ESPECIALIZADO
BR0305259;LEUPRORRELINA, ACETATO 22,5 MG PÓ LIOFILIZADO ;FALSE;BASICO
BR0305261;LEUPRORRELINA, ACETATO 5 MG/ML SOLUÇÃO INJETÁVEL  2,8 ML ;FALSE;BASICO
BR0305258;LEUPRORRELINA, ACETATO 7,5 MG PÓ LIOFILIZADO ;FALSE;BASICO
BR0424170;LEVANLODIPINO, BESILATO 2,5  MG COMPRIMIDO ;FALSE;BASICO
BR0424169;LEVANLODIPINO, BESILATO 5,0 MG COMPRIMIDO ;FALSE;BASICO
BR0429678;LEVETIRACETAM 1 G COMP REV;FALSE;OUTRO
BR0352933-1;LEVETIRACETAM 100 MG/G SOLUÇÃO ORAL 300 ML;FALSE;BASICO
BR0352933;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 100 ML;FALSE;OUTRO
BR0352933U0062;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 100 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0352933-4;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 150 ML ELENCO ESTADUAL ;FALSE;BASICO
BR0352933U0074;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 150 ML GRUPO 1.A;TRUE;ESPECIALIZADO
BR0352933-3;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 473 ML;FALSE;BASICO
BR0352933-2;LEVETIRACETAM 100 MG/ML SOLUÇÃO ORAL 500 ML;FALSE;BASICO
BR0285965;LEVETIRACETAM 250 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0285965U0042;LEVETIRACETAM 250 MG COMPRIMIDO GRUPO 1.A;TRUE;ESPECIALIZADO
BR0285966;LEVETIRACETAM 500 MG COMPRIMIDO;FALSE;BASICO
BR0437284;LEVETIRACETAM 750 MG COMP ELENCO ESTADUAL ;FALSE;BASICO
BR0437284U0042;LEVETIRACETAM 750 MG COMPRIMIDO GRUPO 1.A;TRUE;ESPECIALIZADO
BR0272234;LEVOBUNOLOL, CLORIDRATO 5 MG/ML SOLUÇÃO OFTÁLMICA 10 ML ;FALSE;BASICO
BR0394026;LEVOBUPIVACAINA,  CLORIDRATO + EPINEFRINA BITARTARATO  0,25% + 9,1 MCG/ML SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0305264;LEVOBUPIVACAINA,  CLORIDRATO + EPINEFRINA BITARTARATO 0,5% + 9,1 MCG/ML SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0305265;LEVOBUPIVACAINA,  CLORIDRATO + EPINEFRINA BITARTARATO 0,75% + 9,1 MCG/ML SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0280632;LEVOBUPIVACAINA, CLORIDRATO + EPINEFRINA  0,25% + 1/200.000 SOLUÇÃO INJETÁVEL  ;FALSE;BASICO
BR0280627;LEVOBUPIVACAINA, CLORIDRATO 0,25 % SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0268471;LEVOBUPIVACAINA, CLORIDRATO 0,5 % SOLUÇÃO INJETÁVEL  20 ML ;FALSE;BASICO
BR0288785;LEVOBUPIVACAINA, CLORIDRATO 0,75 % SOLUÇÃO INJETÁVEL  20 ;FALSE;BASICO
BR0268472;LEVOBUPIVACAINA, CLORIDRATO ISOBÁRICA 0,5 % SOLUÇÃO INJETÁVEL  4 ML ;FALSE;BASICO
BR0485276;LEVOCETIRIZINA, ASSOCIADO AO MONTELUCASTE 5MG + 10MG COMPRIMIDO;FALSE;BASICO
BR0406487;LEVOCETIRIZINA, DIPROPIONATO 5 MG COMPRIMIDO ;FALSE;BASICO
BR0434796-1;LEVOCETIRIZINA, DIPROPIONATO 5 MG/ML SOLUÇÃO ORAL 20 ML;TRUE;OUTRO
BR0398689;LEVODOPA + BENSERAZIDA  100 + 25 MG CAP LIBERAÇÃO CONTROLADA ELENCO ESTADUAL ;FALSE;BASICO
BR0270128U0042;LEVODOPA + BENSERAZIDA  100 + 25 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0270128;LEVODOPA + BENSERAZIDA  100 + 25 MG COMPRIMIDO PARA  SUSPENSÃO ELENCO ESTADUAL ;FALSE;BASICO
BR0270127U0041;LEVODOPA + BENSERAZIDA  100 + 25 MG CÁPSULA  ELENCO ESTADUAL ;TRUE;BASICO
BR0270126U0042;LEVODOPA + BENSERAZIDA  200 + 50 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0270126-1;LEVODOPA + BENSERAZIDA  200 + 50 MG MG COMPRIMIDO LIBERAÇÃO MODIFICADA  COMP;FALSE;OUTRO
BR0270129U0042;LEVODOPA + CARBIDOPA  200 + 50  MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0270130U0042;LEVODOPA + CARBIDOPA  250 + 25 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0345866;LEVODOPA + CARBIDOPA + ENTACAPONA 100 + 25 + 200 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0367724;LEVODOPA + CARBIDOPA + ENTACAPONA 150 + 37,5 + 200 MG COMPRIMIDO;FALSE;BASICO
BR0388387;LEVODOPA + CARBIDOPA + ENTACAPONA 50 + 12,5 + 200 MG COMPRIMIDO;FALSE;BASICO
BR0300259;LEVODROPROPIZINA 30 MG/ML SOLUÇÃO ORAL  20 ML ;FALSE;BASICO
BR0300257;LEVODROPROPIZINA 6 MG/ML XAROPE  120 ML ;FALSE;BASICO
BR0332986;LEVOFLOXACINO 25 MG/ML SOLUÇÃO INJETÁVEL  20 ML;FALSE;BASICO
BR0332987U0042;LEVOFLOXACINO 250 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0332985;LEVOFLOXACINO 5 MG/ML SOLUÇÃO INJETÁVEL  100 ML;FALSE;BASICO
BR0305270U0042;LEVOFLOXACINO 500 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0437283;LEVOFLOXACINO 750 MG COMPRIMIDO;FALSE;BASICO
BR0268129;LEVOMEPROMAZINA 100 MG COMPRIMIDO;FALSE;BASICO
BR0268128;LEVOMEPROMAZINA 25 MG COMPRIMIDO;FALSE;BASICO
BR0268130U0086;LEVOMEPROMAZINA 40 MG/ML SOLUÇÃO ORAL 20 ML;FALSE;BASICO
BR0268132;LEVOMEPROMAZINA, CLORIDRATO 5 MG/ML SOLUÇÃO INJETÁVEL  5 ML ;FALSE;BASICO
BR0272789U0042;LEVONORGESTREL + ETINILESTRADIOL  0,15 + 0,03 MG COMPRIMIDO;TRUE;BASICO
BR0271109;LEVONORGESTREL + ETINILESTRADIOL  0,25 + 0,05   MCG COMPRIMIDO;FALSE;BASICO
BR0393740;LEVONORGESTREL + ETINILESTRADIOL 0,1 + 0,02 MG COMPRIMIDO ;FALSE;BASICO
BR0395797;LEVONORGESTREL + ETINILESTRADIOL 50 + 30/75 + 40/125 + 30 MCG COMPRIMIDO;FALSE;BASICO
BR0268956U0042;LEVONORGESTREL 0,75 MG COMPRIMIDO;TRUE;BASICO
BR0295853U0042;LEVONORGESTREL 1,5 MG COMPRIMIDO;TRUE;BASICO
BR0268957;LEVONORGESTREL 30 MCG COMPRIMIDO ;FALSE;BASICO
BR0295856;LEVONORGESTREL 52 MG SISTEMA INTRAUTERINO;FALSE;BASICO
BR0268609;LEVOSIMENDANA 2,5 MG/ML SOLUÇÃO INJETÁVEL 5 ML;FALSE;BASICO
BR0268125U0042;LEVOTIROXINA SÓDICA 100 MCG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0296650;LEVOTIROXINA SÓDICA 112 MCG COMPRIMIDO ;FALSE;BASICO
BR0465154;LEVOTIROXINA SÓDICA 12,5 MCG COMPRIMIDO;TRUE;BASICO
BR0268860;LEVOTIROXINA SÓDICA 125 MCG COMPRIMIDO ;FALSE;BASICO
BR0431312;LEVOTIROXINA SÓDICA 137 MCG COMPRIMIDO;FALSE;BASICO
BR0268126;LEVOTIROXINA SÓDICA 150 MCG COMPRIMIDO ;FALSE;BASICO
BR0270768;LEVOTIROXINA SÓDICA 175 MCG COMPRIMIDO ;FALSE;BASICO
BR0276095;LEVOTIROXINA SÓDICA 200 MCG COMPRIMIDO ;FALSE;BASICO
BR0268124U0042;LEVOTIROXINA SÓDICA 25 MCG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0437374;LEVOTIROXINA SÓDICA 37,5 MG COMP;FALSE;OUTRO
BR0393161;LEVOTIROXINA SÓDICA 38 MCG COMPRIMIDO ;FALSE;BASICO
BR0268123U0042;LEVOTIROXINA SÓDICA 50 MCG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0438280;LEVOTIROXINA SÓDICA 62,5 MCG COMP;FALSE;OUTRO
BR0268859;LEVOTIROXINA SÓDICA 75 MCG COMPRIMIDO ;FALSE;BASICO
BR0296649;LEVOTIROXINA SÓDICA 88 MCG COMPRIMIDO ;FALSE;BASICO
BR0269850;LIDOCAÍNA CLORIDRATO, ASSOCIADA COM EPINEFRINA 2% + 1:50.000 SOLUÇÃO INJETÁVEL 20 ML;FALSE;OUTRO
BR0269872U0019;LIDOCAÍNA CLORIDRATO,HIDROCORTISONA +SUBACETATO ALUMÍNIO + ÓX.ZINCO 5%+0,25%+3,5%+18% MG POMADA 25 G;TRUE;BASICO
BR0269842;LIDOCAÍNA, CLORIDRATO  1 % SOLUÇÃO INJETÁVEL 20 ML;FALSE;BASICO
BR0299656;LIDOCAÍNA, CLORIDRATO + CLORETO DE BENZALCÔNIO 20 + 1,3 MG/ML SPRAY TÓPICO 50 ML ;FALSE;BASICO
BR0397074;LIDOCAÍNA, CLORIDRATO + CLORETO DE BENZETÔNIO 21 + 1,33 MG/ML SPRAY TÓPICO 50 ML ;FALSE;BASICO
BR0342616-1;LIDOCAÍNA, CLORIDRATO + EPINEFRINA  20MG/ML + 0,005MG/ML  AMP 1 ML;FALSE;OUTRO
BR0275402U0086;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 10 MG/ML + 1.200.000  UI SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0269851;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 2% + 1:100.000 UI SOLUÇÃO INJETÁVEL 1,8 ML;FALSE;BASICO
BR0397428U0165;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 2% + 1:80.000 SOLUÇÃO INJETÁVEL 1,8 ML;TRUE;BASICO
BR0397428U0086;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 2% + 1:80.000 SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0269852U0086;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 20 MG/ML + 1:200.000 UI SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0269852U0013;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 20 MG/ML + 1:200.000 UI SOLUÇÃO INJETÁVEL 5 ML;TRUE;BASICO
BR0297697.1;LIDOCAÍNA, CLORIDRATO + EPINEFRINA 4% + 1/100.000 AMP;FALSE;OUTRO
BR0342616;LIDOCAÍNA, CLORIDRATO + FENILEFRINA 20 MG + 0,4 MG/ML SOLUÇÃO INJETÁVEL 1,8 ML;TRUE;OUTRO
BR0269848U0009;LIDOCAÍNA, CLORIDRATO + GLICOSE 50 + 75 MG/ML SOLUÇÃO INJETÁVEL 2 ML;TRUE;BASICO
BR0269895;LIDOCAÍNA, CLORIDRATO + NOREPINEFRINA 2% + 1:50.000 SOLUÇÃO INJETÁVEL;FALSE;BASICO
BR0287061;LIDOCAÍNA, CLORIDRATO + NOREPINEFRINA 3 % SOLUÇÃO INJETÁVEL 1,8 ML;FALSE;BASICO
BR0269835-2;LIDOCAÍNA, CLORIDRATO + PRILOCAÍNA 2,5 % + 2,5 % CREME  30 G ;FALSE;BASICO
BR0269835-1;LIDOCAÍNA, CLORIDRATO + PRILOCAÍNA 2,5 % + 2,5 % CREME  5 G ;FALSE;BASICO
BR0269845;LIDOCAÍNA, CLORIDRATO 10 % SPRAY  TÓPICO 50 ML;FALSE;OUTRO
BR0269842U0086;LIDOCAÍNA, CLORIDRATO 10 MG/ML SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0269842U0013;LIDOCAÍNA, CLORIDRATO 10 MG/ML SOLUÇÃO INJETÁVEL 5 ML;TRUE;BASICO
BR0269842U0105;LIDOCAÍNA, CLORIDRATO 10 MG/ML SOLUÇÃO INJETÁVEL 50 ML;TRUE;BASICO
BR0269845U0086;LIDOCAÍNA, CLORIDRATO 100 MG/ML SOLUÇÃO TÓPICA 20 ML;TRUE;BASICO
BR0269845U0101;LIDOCAÍNA, CLORIDRATO 100 MG/ML SOLUÇÃO TÓPICA 40 ML;TRUE;BASICO
BR0269845U0105;LIDOCAÍNA, CLORIDRATO 100 MG/ML SOLUÇÃO TÓPICA 50 ML;TRUE;BASICO
BR0440865U0112;LIDOCAÍNA, CLORIDRATO 100 MG/ML SOLUÇÃO TÓPICA 70 ML;TRUE;BASICO
BR0269843;LIDOCAÍNA, CLORIDRATO 2 % SOLUÇÃO INJETÁVEL 20 ML;FALSE;BASICO
BR0269846U0015;LIDOCAÍNA, CLORIDRATO 20 MG/G GEL 10 G;TRUE;BASICO
BR0269846U0023;LIDOCAÍNA, CLORIDRATO 20 MG/G GEL 30 G;TRUE;BASICO
BR0269843U0165;LIDOCAÍNA, CLORIDRATO 20 MG/ML SOLUÇÃO INJETÁVEL 1,8 ML;TRUE;BASICO
BR0269843U0086;LIDOCAÍNA, CLORIDRATO 20 MG/ML SOLUÇÃO INJETÁVEL 20 ML;TRUE;BASICO
BR0269843U0013;LIDOCAÍNA, CLORIDRATO 20 MG/ML SOLUÇÃO INJETÁVEL 5 ML;TRUE;BASICO
BR0434889;LIDOCAÍNA, CLORIDRATO 5 % ADESIVO TRANSDÉRMICO;FALSE;OUTRO
BR0442717;LIDOCAÍNA, FLUOCORTOLONA 1MG/G + 2MG/G CREME ;FALSE;OUTRO
BR0407214;LINAGLIPTINA 5 MG COMPRIMIDO ELENCO ESTADUAL ;FALSE;BASICO
BR0268492;LINCOMICINA, CLORIDRATO 300 MG/ML SOLUÇÃO INJETÁVEL  1 ML ;FALSE;BASICO
BR0268492-1;LINCOMICINA, CLORIDRATO 300 MG/ML SOLUÇÃO INJETÁVEL 2 ML;FALSE;OUTRO
BR0273413U0038;LINEZOLIDA 2 MG/ML SOLUÇÃO INJETÁVEL 300 ML;TRUE;ESTRATEGICO
BR0273412U0042;LINEZOLIDA 600 MG COMPRIMIDO ELENCO ESTADUAL ;TRUE;BASICO
BR0437403;LIPPIA SIDOIDES CHAM. (ALECRIM PIMENTA) 20 % TINTURA 30 ML;FALSE;OUTRO
BR0407531;LIRAGLUTIDA 6 MG/ML SOLUÇÃO INJETÁVEL 3 ML;FALSE;OUTRO
BR0433148;LISADO BACTERIANO 3,5 MG  CÁPSULA ;TRUE;OUTRO
BR0400470;LISADO BACTERIANO 6 MG CÁPSULA ;FALSE;OUTRO
BR0400471;LISADO BACTERIANO 7 MG CÁPSULA ;FALSE;OUTRO
BR0407328;LISDEXANFETAMINA, DIMESILATO 30 MG CÁPSULA ;FALSE;OUTRO
BR0407327;LISDEXANFETAMINA, DIMESILATO 50 MG CÁPSULA ;FALSE;OUTRO
BR0407326;LISDEXANFETAMINA, DIMESILATO 70 MG CÁPSULA ;FALSE;OUTRO
BR0274811;LISINA, CLONIXINATO 125 MG COMPRIMIDO;FALSE;OUTRO
BR0431099;LISINOPRIL + HIDROCLOROTIAZIDA + ANLODIPINO 15 MG + 12,5 MG + 7,5 MG CÁPSULA ;FALSE;OUTRO
BR0426207;LISINOPRIL + HIDROCLOROTIAZIDA 10 MG + 12,5 MG COMPRIMIDO;FALSE;OUTRO
BR0271170;LISINOPRIL + HIDROCLOROTIAZIDA 20 MG + 12,5 MG COMPRIMIDO;FALSE;OUTRO
BR0437903;LISINOPRIL + HIDROCLOROTIZIDA + ANLODIPINO 20 MG + 12,5 MG + 7,5 MG CÁPSULA ;TRUE;OUTRO
BR0271168;LISINOPRIL 10 MG COMPRIMIDO;FALSE;OUTRO
BR0271169;LISINOPRIL 20 MG COMPRIMIDO;FALSE;OUTRO
BR0271167;LISINOPRIL 5 MG COMPRIMIDO;FALSE;OUTRO
BR0273264;LOPERAMIDA, CLORIDRATO 2 MG COMPRIMIDO;FALSE;BASICO
BR0380545U0042;LOPINAVIR + RITONAVIR 100 + 25 MG COMPRIMIDO;TRUE;ESTRATEGICO
BR0350588;LOPINAVIR + RITONAVIR 133,3 + 33 MG CÁPSULA  ;FALSE;BASICO
