"id";"name";"location";"name_eng"
M04AX01;urato oxidase;por;"urate oxidase; parenteral"
M05;medicamentos para o tratamento de doenças ósseas;por;DRUGS FOR TREATMENT OF BONE DISEASES
M05B;medicamentos afetando a estrutura óssea e mineralização;por;DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION
M05BA;biofosfonatos;por;Bisphosphonates
M05BA01;ácido etidrônico;por;"etidronic acid; systemic"
M05BA02;ácido clodrônico;por;"clodronic acid; systemic"
M05BA03;ácido pamidrônico;por;"pamidronic acid; parenteral"
M05BA04;ácido alendrônico;por;"alendronic acid; oral"
M05BA05;ácido tiludrônico;por;"tiludronic acid; oral"
M05BA06;ácido ibandrônico;por;"ibandronic acid; systemic"
M05BA07;ácido risedrônico;por;"risedronic acid; oral"
M05BA08;ácido zoledrônico;por;"zoledronic acid; parenteral"
M05BB;bifosfonatos , associações;por;Bisphosphonates, combinations
M05BB01;ácido etidrônico e cálcio, sequencial;por;"etidronic acid and calcium, sequential; oral"
M05BB02;ácido risedrônico e cálcio, sequencial;por;"risedronic acid and calcium, sequential; oral"
M05BB03;ácido alendrônico e colecalciferol;por;"alendronic acid and colecalciferol; oral"
M05BB04;ácido risedrônico e colecalciferol,  sequencial;por;risedronic acid, calcium and colecalciferol, seque
M05BB05;ácido alendrônico cálcio e colecalciferol, sequencial;por;alendronic acid, calcium and colecalciferol, seque
M05BB06;ácido alendrônico e alfacalcidol, sequencial;por;"alendronic acid and alfacalcidol, sequential; oral"
M05BC;proteinas morfogenéticas do osso;por;Bone morphogenetic proteins
M05BC01;alfadibotermina;por;"dibotermin alfa; transdermal"
M05BC02;alfaeptotermina;por;"eptotermin alfa; parenteral, transdermal"
M05BX;outros medicamentos afetando a estrutura e a mineralização óssea;por;Other drugs affecting bone structure and mineraliz
M05BX01;ipriflavona;por;"ipriflavone; oral"
M05BX02;cloridrato de alumínio;por;"aluminium chlorohydrate; oral, topical"
M05BX03;ranelato de estrôncio;por;"strontium ranelate; oral"
M05BX04;denosumabe;por;"denosumab; parenteral"
M09;outros fármacos usados em transtornos do sistema músculo-esquelético;por;OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL 
M09A;outros fármacos usados em transtornos do sistema músculo-esquelético;por;OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL 
M09AA;quinina e derivados;por;Quinine and derivatives
M09AA01;hidroquinina;por;"hydroquinine; oral"
M09AA72;quinina, associações com psicolépticos;por;"quinine, combinations with psycholeptics; systemic"
M09AB;enzimas;por;Enzymes
M09AB01;quimopapaína;por;"chymopapain; systemic"
M09AB02;colagenase de clostridium histolítico;por;"collagenase clostridium histolyticum; parenteral"
M09AB52;tripsina, associações contendo;por;"trypsin, combinations; systemic"
M09AX;outros medicamentos para transtornos do sistema músculo-esquelético;por;Other drugs for disorders of the musculo-skeletal 
M09AX01;ácido hialurônico;por;"hyaluronic acid; parenteral"
M09AX02;chondrocytes, autologous;por;"chondrocytes, autologous; parenteral, transdermal"
N;sistema nervoso;por;NERVOUS SYSTEM
N01;anestésicos;por;ANESTHETICS
N01A;anestésicos gerais;por;ANESTHETICS, GENERAL
N01AA;éteres;por;Ethers
N01AA01;dietil éter;por;"diethyl ether; oral, topical"
N01AA02;éter vinílico;por;vinyl ether
N01AB;hidrocarbonetos halogenados;por;Halogenated hydrocarbons
N01AB01;halotano;por;"halothane; inhalant, topical"
N01AB02;clorofórmio;por;"chloroform; systemic"
N01AB04;enflurano;por;"enflurane; inhalant, oral"
N01AB05;tricloroetileno;por;"trichloroethylene; oral"
N01AB06;isoflurano;por;"isoflurane; inhalant, oral"
N01AB07;desflurano;por;"desflurane; inhalant, oral"
N01AB08;sevoflurano;por;"sevoflurane; inhalant, oral"
N01AF;barbitúricos, monodrogas;por;Barbiturates, plain
N01AF01;metoexital;por;"methohexital; parenteral, rectal (anesthetics, bar"
N01AF02;hexobarbital;por;"hexobarbital; systemic"
N01AF03;tiopental;por;"thiopental; parenteral, rectal (anesthetics, barbi"
N01AG;barbitúricos em associação com outros fármacos;por;Barbiturates in combination with other drugs
N01AG01;narcobarbital;por;narcobarbital
N01AH;anestésicos opióides;por;Opioid anesthetics
N01AH01;fentanila;por;"fentanyl; systemic"
N01AH02;alfentanila;por;"alfentanil; systemic"
N01AH03;sufentanila;por;"sufentanil; systemic"
N01AH04;fenoperidina;por;"phenoperidine; parenteral"
N01AH05;anileridina;por;"anileridine; systemic"
N01AH06;remifentanila;por;"remifentanil; parenteral"
N01AH51;fentanila, associações contendo;por;"fentanyl, combinations; systemic"
N01AX;outros anestésicos gerais;por;Other general anesthetics
N01AX01;droperidol;por;"[U] droperidol; systemic"
N01AX03;cetamina;por;"ketamine; systemic"
N01AX04;propanidida;por;"propanidid; parenteral"
N01AX05;alfaxalona;por;"alfaxalone; parenteral"
N01AX07;etomidato;por;"etomidate; systemic"
N01AX10;propofol;por;"propofol; systemic"
N01AX11;ácido hidroxibutírico;por;"sodium oxybate; oral, rectal"
N01AX13;óxido nitroso;por;"nitrous oxide; inhalant, nasal"
N01AX14;escetamina;por;"esketamine; inhalant, nasal, parenteral"
N01AX15;xénonio;por;"xenon; inhalant"
N01AX63;óxido nitroso, asociações;por;"nitrous oxide, combinations; inhalant, nasal"
N01B;anestésicos locais;por;ANESTHETICS, LOCAL
N01BA;ésteres do ácido aminobenzóico;por;Esters of aminobenzoic acid
N01BA01;metabutetamina;por;"metabutethamine; parenteral"
N01BA02;procaína;por;"procaine; parenteral"
N01BA03;tetracaína;por;"tetracaine; parenteral"
N01BA04;cloroprocaína;por;"chloroprocaine; parenteral"
N01BA05;benzocaína;por;"benzocaine; parenteral"
N01BA52;procaína, associações contendo;por;"procaine, combinations; parenteral"
N01BB;amidas;por;Amides
N01BB01;bupivacaína;por;"bupivacaine; parenteral, transdermal"
N01BB02;lidocaína;por;"lidocaine; parenteral"
N01BB03;mepivacaína;por;"mepivacaine; parenteral"
N01BB04;prilocaína;por;"prilocaine; parenteral"
N01BB05;butanilicaína;por;"butanilicaine; inhalant, parenteral"
N01BB06;cinchocaína;por;"cinchocaine; parenteral"
N01BB07;etidocaína;por;"etidocaine; parenteral"
N01BB08;articaína;por;"articaine; inhalant, parenteral"
N01BB09;ropivacaína;por;"ropivacaine; parenteral"
N01BB10;levobupivacaína;por;"levobupivacaine; parenteral"
N01BB20;associações de amidas com atividade anestésica local;por;"amides - combinations; parenteral"
N01BB51;bupivacaína, associações contendo;por;"bupivacaine, combinations; parenteral, transdermal"
N01BB52;lidocaína, associações contendo;por;"lidocaine, combinations; parenteral"
N01BB53;mepivacaína, associações contendo;por;"mepivacaine, combinations; parenteral"
N01BB54;prilocaína, associações contendo;por;"prilocaine, combinations; parenteral"
N01BB57;etidocaína, associações contendo;por;"etidocaine, combinations; parenteral"
N01BB58;articaína, associações contendo;por;"articaine, combinations; inhalant, parenteral"
N01BC;ésteres do ácido benzóico;por;Esters of benzoic acid
N01BC01;cocaína;por;"cocaine; parenteral"
N01BX;outros anestésicos locais;por;Other local anesthetics
N01BX01;cloreto de etila;por;"ethyl chloride; inhalant, nasal, topical"
N01BX02;diclonina;por;"dyclonine; oral, topical"
N01BX03;fenol;por;"phenol; parenteral (local anesthetics)"
N01BX04;capsaicina;por;"capsaicin; inhalant, oral, topical, transdermal"
N02;analgésicos;por;ANALGESICS
N02A;opióides;por;OPIOIDS
N02AA;alcalóides naturais do ópio;por;Natural opium alkaloids
N02AA01;morfina;por;"morphine; systemic, rectal"
N02AA02;ópio;por;"opium; systemic"
N02AA03;hidromorfona;por;"hydromorphone; systemic, rectal"
N02AA04;nicomorfina;por;"nicomorphine; systemic, rectal"
N02AA05;oxicodona;por;"oxycodone; systemic"
N02AA08;diidrocodeína;por;"dihydrocodeine; oral"
N02AA09;diamorfina;por;"[U] diamorphine; systemic"
N02AA10;papavereto;por;"papaveretum; systemic"
N02AA51;morfina, associações contendo;por;"morphine, combinations; systemic"
N02AA55;oxicodona ,associações contendo;por;"oxycodone and naloxone; oral"
N02AA58;diidrocodeína, associações contendo;por;"dihydrocodeine, combinations; systemic"
N02AA59;codeína, associações excluindo psicolépticos;por;"codeine, combinations excl. psycholeptics; systemi"
N02AA79;codeína, associações com psicolépticos;por;"codeine, combinations with psycholeptics; systemic"
N02AB;derivados da fenilpiperidina;por;Phenylpiperidine derivatives
N02AB01;cetobemidona;por;"ketobemidone; systemic"
N02AB02;petidina;por;"pethidine; systemic, rectal"
N02AB03;fentanila;por;"fentanyl; nasal, sublingual, transdermal"
N02AB52;petidina, associações excluindo psicolépticos;por;"pethidine, combinations excl. psycholeptics; syste"
N02AB72;petidina, associações com psicolépticos;por;"pethidine, combinations with psycholeptics; system"
N02AC;derivados da difenilpropanolamina;por;Diphenylpropylamine derivatives
N02AC01;dextromoramida;por;"dextromoramide; systemic, rectal"
N02AC03;piritramida;por;"piritramide; parenteral"
N02AC04;dextropropoxifeno;por;"dextropropoxyphene; oral"
N02AC05;bezitramida;por;"bezitramide; oral"
N02AC52;metadona, associações excluindo psicolépticos;por;"methadone, combinations excl. psycholeptics; syste"
N02AC54;dextropropoxifeno, associações excluindo psicolépticos;por;dextropropoxyphene, combinations excl. psycholepti
N02AC74;dextropropoxifeno, associações com psicolépticos;por;dextropropoxyphene, combinations with psycholeptic
N02AD;derivados do benzomorfano;por;Benzomorphan derivatives
N02AD01;pentazocina;por;"pentazocine; systemic"
N02AD02;fenazocina;por;"phenazocine; parenteral"
N02AE;derivados da oripavina;por;Oripavine derivatives
N02AE01;buprenorfina;por;"buprenorphine; parenteral, sublingual, transdermal"
N02AF;derivados morfinânicos;por;Morphinan derivatives
N02AF01;butorfanol;por;"butorphanol; parenteral"
N02AF02;nalbufina;por;"nalbuphine; parenteral"
N02AG;opióides em associação com antiespasmódicos;por;Opioids in combination with antispasmodics
N02AG01;morfina e antiespasmódicos;por;"morphine and antispasmodics; systemic"
N02AG02;cetobemidona e antiespasmódicos;por;"ketobemidone and antispasmodics; systemic"
N02AG03;petidina e antiespasmódicos;por;"pethidine and antispasmodics; systemic"
N02AG04;hidromorfona e antiespasmódicos;por;"hydromorphone and antispasmodics; systemic"
N02AX;outros opióides;por;Other opioids
N02AX01;tilidina;por;"tilidine; systemic"
N02AX02;tramadol;por;"tramadol; systemic, rectal"
N02AX03;dezocina;por;"dezocine; parenteral"
N02AX52;tramadol, associação contendo;por;"[D] tramadol, combinations; systemic"
N02B;outros analgésicos e antipiréticos;por;OTHER ANALGESICS AND ANTIPYRETICS
N02BA;ácido salicílico e derivados;por;Salicylic acid and derivatives
N02BA01;ácido acetilsalicílico;por;"acetylsalicylic acid; systemic, rectal"
N02BA02;aloxiprina;por;"aloxiprin; oral"
N02BA03;salicilato de colina;por;"choline salicylate; oral"
N02BA04;salicilato de sódio;por;"sodium salicylate; oral"
N02BA05;salicilamida;por;"salicylamide; oral"
N02BA06;salsalato;por;"salsalate; oral"
N02BA07;etenzamida;por;"ethenzamide; oral"
N02BA08;salicilato de morfolina;por;"morpholine salicylate; topical"
N02BA09;dipirocetila;por;"dipyrocetyl; oral"
N02BA10;benorilato;por;"benorilate; oral"
N02BA11;diflunisal;por;"diflunisal; oral"
N02BA12;salicilato de potássio;por;"potassium salicylate; oral"
N02BA14;guacetisal;por;"guacetisal; systemic"
N02BA15;carbassalato de cálcio;por;"carbasalate calcium; oral (salicylic acid and deri"
N02BA16;salicilato de imidazol;por;"imidazole salicylate; oral"
N02BA51;ácido acetilsalicílico, associações excluindo psicolépticos;por;acetylsalicylic acid, combinations excl. psycholep
N02BA55;salicilamida, associações excluindo psicolépticos;por;"salicylamide, combinations excl. psycholeptics; sy"
N02BA57;etenzamida, associações excluindo psicolépticos;por;"ethenzamide, combinations excl. psycholeptics; ora"
N02BA59;dipirocetilo, associações excluindo psicolépticos;por;dipyrocetyl, combinations excl. psycholeptics
N02BA65;carbasalato de cálcio, associações excluindo psicolépticos;por;carbasalate calcium combinations excl. psycholepti
N02BA71;ácido acetilsalicílico, associações com psicolépticos;por;acetylsalicylic acid, combinations with psycholept
N02BA75;salicilamida, associações com psicolépticos;por;"salicylamide, combinations with psycholeptics; sys"
N02BA77;etenzamida, associações com psicolépticos;por;"ethenzamide, combinations with psycholeptics; oral"
N02BA79;dipirocetilo, associações com psicolépticos;por;dipyrocetyl, combinations with psycholeptics
N02BB;pirazolonas;por;Pyrazolones
N02BB01;fenazona;por;"phenazone; oral"
N02BB02;dipirona;por;"metamizole sodium; systemic, rectal"
N02BB03;aminofenazona;por;"aminophenazone; rectal"
N02BB04;propifenazona;por;"propyphenazone; rectal"
N02BB05;nifenazona;por;nifenazone
N02BB51;fenazona, associações excluindo psicolépticos;por;"phenazone, combinations excl. psycholeptics; oral"
N02BB52;dipirona sódica, associações excluindo psicolépticos;por;metamizole sodium, combinations excl. psycholeptic
N02BB53;aminofenazona, associações excluindo psicolépticos;por;"aminophenazone, combinations excl. psycholeptics; "
N02BB54;propifenazona, associações excluindo psicolépticos;por;"propyphenazone, combinations excl. psycholeptics; "
N02BB71;fenazona, associações com psicolépticos;por;"phenazone, combinations with psycholeptics; system"
N02BB72;dipirona sódica, associações com psicolépticos;por;metamizole sodium, combinations with psycholeptics
N02BB73;aminofenazona, associações com psicolépticos;por;"aminophenazone, combinations with psycholeptics; s"
N02BB74;propifenazona, associações com psicolépticos;por;"propyphenazone, combinations with psycholeptics; o"
N02BE;anilidas;por;Anilides
N02BE01;paracetamol;por;"paracetamol; systemic, rectal"
N02BE03;fenacetina;por;"phenacetin; oral"
N02BE04;bucetina;por;"bucetin; inhalant, oral, rectal"
N02BE05;propacetamol;por;"propacetamol; parenteral"
N02BE51;paracetamol, associações excluindo psicolépticos;por;"paracetamol, combinations excl. psycholeptics; sys"
N02BE53;fenacetina, associações excluindo psicolépticos;por;"phenacetin, combinations excl. psycholeptics; inha"
N02BE54;bucetina, associações excluindo psicolépticos;por;bucetin, combinations excl. psycholeptics
N02BE71;paracetamol, associações com psicolépticos;por;"paracetamol, combinations with psycholeptics; syst"
N02BE73;fenacetina, associações com psicolépticos;por;"phenacetin, combinations with psycholeptics; inhal"
N02BE74;bucetina, associações com psicolépticos;por;bucetin, combinations with psycholeptics
N02BG;outros analgésicos e antipiréticos;por;Other analgesics and antipyretics
N02BG02;rimazólio;por;"rimazolium; oral"
N02BG03;glafenina;por;"glafenine; oral"
N02BG04;floctafenina;por;"floctafenine; oral"
N02BG05;viminol;por;viminol
N02BG06;nefopam;por;"nefopam; systemic"
N02BG07;flupirtina;por;"flupirtine; oral"
N02BG08;ziconotida;por;"ziconotide; parenteral"
N02BG09;metoxiflurano;por;"methoxyflurane; inhalant, nasal"
N02BG10;nabiximols;por;cannabinoids
N02C;preparações antienxaquecosas;por;ANTIMIGRAINE PREPARATIONS
N02CA;alcalóides do ergot;por;Ergot alkaloids
N02CA01;diidroergotamina;por;"dihydroergotamine; nasal, systemic"
N02CA02;ergotamina;por;"ergotamine; systemic, rectal, sublingual"
N02CA04;metisergida;por;"methysergide; oral"
N02CA07;lisurida;por;"lisuride; oral (ergot alkaloids)"
N02CA51;diidroergotamina, associações contendo;por;"dihydroergotamine, combinations; systemic"
N02CA52;ergotamina, associações excluindo psicolépticos;por;"ergotamine, combinations excl. psycholeptics; oral"
N02CA72;ergotamina, associações com psicolépticos;por;"ergotamine, combinations with psycholeptics; oral"
N02CB;derivados corticosteróides;por;Corticosteroid derivatives
N02CB01;flumedroxona;por;"flumedroxone; oral"
N02CC;agonistas seletivos da serotonina (5-ht1);por;Selective serotonin (5HT1) agonists
N02CC01;sumatriptana;por;"sumatriptan; nasal, systemic, rectal"
N02CC02;naratriptana;por;"naratriptan; oral"
N02CC03;zolmitriptana;por;"zolmitriptan; nasal, oral"
N02CC04;rizatriptana;por;"rizatriptan; oral"
N02CC05;almotriptana;por;"almotriptan; oral"
N02CC06;eletriptana;por;"eletriptan; oral"
N02CC07;frovatriptana;por;"frovatriptan; oral"
N02CX;outras preparações antienxaqueca;por;Other antimigraine preparations
N02CX01;pizotifeno;por;"pizotifen; oral"
N02CX02;clonidina;por;"clonidine; oral"
N02CX03;iprazocromo;por;"iprazochrome; oral"
N02CX05;dimetotiazina;por;"dimetotiazine; oral"
N02CX06;oxetorona;por;"oxetorone; oral"
N03;antiepilépticos;por;ANTIEPILEPTICS
N03A;antiepiléticos;por;ANTIEPILEPTICS
N03AA;barbitúricos e derivados;por;Barbiturates and derivatives
N03AA01;metilfenobarbital;por;"methylphenobarbital; oral"
N03AA02;fenobarbital;por;"phenobarbital; systemic"
N03AA03;primidona;por;"primidone; oral"
N03AA04;barbexaclona;por;"barbexaclone; oral"
N03AA30;metarbital;por;"metharbital; oral"
N03AB;derivados da hidantoína;por;Hydantoin derivatives
N03AB01;etotoína;por;"ethotoin; oral"
N03AB02;fenitoína;por;"phenytoin; systemic"
N03AB03;amino (difenilhidantoína) ácido valérico;por;"amino(diphenylhydantoin) valeric acid; oral"
N03AB04;mefenitoína;por;"mephenytoin; oral"
N03AB05;fosfenitoína;por;"fosphenytoin; parenteral"
N03AB52;fenitoína, associações contendo;por;"phenytoin, combinations; systemic"
N03AB54;mefenitoína, associações contendo;por;"mephenytoin, combinations; oral"
N03AC;derivados da oxazolidina;por;Oxazolidine derivatives
N03AC01;parametadiona;por;"paramethadione; oral"
N03AC02;trimetadiona;por;"trimethadione; oral"
N03AC03;etadiona;por;ethadione
N03AD;derivados da succimida;por;Succinimide derivatives
N03AD01;etossuximida;por;"ethosuximide; oral"
N03AD02;fensuximida;por;"phensuximide; oral"
N03AD03;messuximida;por;"mesuximide; oral"
N03AD51;etosuximida, associações contendo;por;"ethosuximide, combinations; oral"
N03AE;derivados benzodiazepínicos;por;Benzodiazepine derivatives
